CubeName	MeasureGroup	MeasureName	Visible	FormatString	AggregateType	DisplayFolder	SourceTable	SourceColumn	Type
SC_SALES_SUPPLYCHAIN_US		Previous WM 52 Weeks							Set
SC_SALES_SUPPLYCHAIN_US		Previous WM 4 Quarters							Set
SC_SALES_SUPPLYCHAIN_US		Previous WM 8 Weeks							Set
SC_SALES_SUPPLYCHAIN_US		Previous WM 12 Weeks							Set
SC_SALES_SUPPLYCHAIN_US		Previous WM 24 Weeks							Set
SC_SALES_SUPPLYCHAIN_US		Previous WM 104 Weeks							Set
SC_SALES_SUPPLYCHAIN_US		Valid WM Weeks							Set
SC_SALES_SUPPLYCHAIN_US		All WM Calendar Weeks							Set
SC_SALES_SUPPLYCHAIN_US		Last WM Calendar Week							Set
SC_SALES_SUPPLYCHAIN_US		Valid WM Calendar Weeks							Set
SC_SALES_SUPPLYCHAIN_US		All WM Years							Set
SC_SALES_SUPPLYCHAIN_US		Last WM Year							Set
SC_SALES_SUPPLYCHAIN_US		Current WM Week Internal							Set
SC_SALES_SUPPLYCHAIN_US		Current WM Week							Set
SC_SALES_SUPPLYCHAIN_US		Current 4 WM Weeks							Set
SC_SALES_SUPPLYCHAIN_US		Next WM Week							Set
SC_SALES_SUPPLYCHAIN_US		Next WM 4 Weeks							Set
SC_SALES_SUPPLYCHAIN_US		Next WM 8 Weeks							Set
SC_SALES_SUPPLYCHAIN_US		Next WM 13 Weeks							Set
SC_SALES_SUPPLYCHAIN_US		Next WM 26 Weeks							Set
SC_SALES_SUPPLYCHAIN_US		WM CY							Set
SC_SALES_SUPPLYCHAIN_US		WM CW							Set
SC_SALES_SUPPLYCHAIN_US		WM LW							Set
SC_SALES_SUPPLYCHAIN_US		WM NW							Set
SC_SALES_SUPPLYCHAIN_US		WM L4W							Set
SC_SALES_SUPPLYCHAIN_US		WM N4W							Set
SC_SALES_SUPPLYCHAIN_US		WM L13W							Set
SC_SALES_SUPPLYCHAIN_US		WM N13W							Set
SC_SALES_SUPPLYCHAIN_US		WM L26W							Set
SC_SALES_SUPPLYCHAIN_US		WM N26W							Set
SC_SALES_SUPPLYCHAIN_US		WM L52W							Set
SC_SALES_SUPPLYCHAIN_US		WM L8W							Set
SC_SALES_SUPPLYCHAIN_US		WM N8W							Set
SC_SALES_SUPPLYCHAIN_US		WM L12W							Set
SC_SALES_SUPPLYCHAIN_US		WM L24W							Set
SC_SALES_SUPPLYCHAIN_US		WM L104W							Set
SC_SALES_SUPPLYCHAIN_US		WM YTD							Set
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Sales per Club	True	#,##0		Sales\Per Club			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Qty per Club	True	#,##0		Sales\Per Club			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Qty per Club Cases	True	#,##0		Sales\Per Club			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Equivalent per Club	True	#,##0		Sales\Per Club			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Sales per Item	True	#,##0		Sales\Per Item			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Qty per Item	True	#,##0		Sales\Per Item			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Qty per Item Cases	True	#,##0		Sales\Per Item			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Equivalent per Item	True	#,##0		Sales\Per Item			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Sales per Week	True	#,##0		Sales\Per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Qty per Week	True	#,##0		Sales\Per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Qty per Week Cases	True	#,##0		Sales\Per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Equivalent per Week	True	#,##0		Sales\Per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Clubs Scanning per Week	True	#,##0		Sales\Per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Sales per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Qty per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Qty per Week Cases	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Equivalent per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY Clubs Scanning per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US		Last Week POS Qty per Week	False						Calculated Measure
SC_SALES_SUPPLYCHAIN_US		Last 4 Weeks POS Qty per Week	False						Calculated Measure
SC_SALES_SUPPLYCHAIN_US		Last Week POS Qty per Week Cases	False						Calculated Measure
SC_SALES_SUPPLYCHAIN_US		Last 4 Weeks POS Qty per Week Cases	False						Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Qty per Club per Week Cases	True	#,##0		Sales\Per Club per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Equivalent per Club per Week	True	#,##0		Sales\Per Club per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Sales per Item per Week	True	#,##0		Sales\Per Item per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Qty per Item per Week	True	#,##0		Sales\Per Item per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Qty per Item per Week Cases	True	#,##0		Sales\Per Item per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Equivalent per Item per Week	True	#,##0		Sales\Per Item per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Average Price Units	True	#,##0.00		Sales\Pricing			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Average Price Cases	True	#,##0.00		Sales\Pricing			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	% Clubs Scanning	True	Percent		Sales\Scanning			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	% Items Scanning	True	Percent		Sales\Scanning			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Points of Distribution	True	#,##0		Supply Chain\Points of Distribution			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Points of Distribution	True	#,##0		Supply Chain\Points of Distribution\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Authorized Points of Distribution	True	#,##0		Supply Chain\Points of Distribution			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Club Weeks of Supply Units	True	#,##0.0		Supply Chain\Weeks of Supply			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Club Weeks of Supply Cases	True	#,##0.0		Supply Chain\Weeks of Supply			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Margin %	True	Percent		Margin\Total Margin			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Total Margin Amount	True	#,##0		Margin\Total Margin			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY Total Margin Amount	True	#,##0		Margin\Total Margin\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Total Margin Per Unit	True	#,##0		Margin\Total Margin			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Cost per Unit	True	#,##0.00		Cost\Total Cost			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Sales	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Qty	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Cost	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY Comp Sales Amount	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY Comp Sales Qty	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Equivalent	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY Comp POS Equivalent	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Sales per Club per Week	True	#,##0		Sales\Per Club per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Qty per Club per Week	True	#,##0		Sales\Per Club per Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Qty per Club per Week	True	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Sales per Club per Week	True	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY % Clubs Scanning	True	Percent		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY % Items Scanning	True	Percent		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY Scanning Club Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY Scanning Item Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Qty per Club	True	#,##0		Sales\Per Club\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY POS Sales per Club	True	#,##0		Sales\Per Club\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY Average Price Units	True	#,##0.00		Sales\Pricing\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY Margin %	True	Percent		Margin\Total Margin\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Cost Dollars As % Of Rtl Sales	True	Percent		Supply Chain\Club Adjustments			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Cost Dollars As % Of Rtl Cost	True	Percent		Supply Chain\Club Adjustments			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Club Current Inventory	Curr On Hand Club Count	True	#,##0		Supply Chain\Inventory (Current)			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	POS Sales Percent Share	True						Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Annualized POS Qty	True	#,##0					Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Annualized POS Qty Cases	True	#,##0					Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Club and DC Turns Units	True	#,##0.0		Supply Chain\Turns			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Club Turns Units	True	#,##0.0		Supply Chain\Turns			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Club Turns Cases	True	#,##0.0		Supply Chain\Turns			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Inv Markup %	True			Sales\Pricing			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY Inv Markup %	True			Sales\Pricing\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	Rec Markup %	True			Supply Chain\Inventory Position			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	LY Rec Markup %	True			Supply Chain\Inventory Position\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY % Clubs Scanning	True	Percent		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY % Clubs Scanning Chg	False	Percent		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Points of Distribution	True	#,##0		Supply Chain\Points of Distribution\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Points of Distribution Chg	False	#,##0		Supply Chain\Points of Distribution\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Points of Distribution % Chg	True	Percent		Supply Chain\Points of Distribution\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY % Items Scanning	True	Percent		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY % Items Scanning Chg	False	Percent		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Average Price Units	True	#,##0.00		Sales\Pricing\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Average Price Units Chg	False	#,##0.00		Sales\Pricing\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Average Price Units % Chg	True	Percent		Sales\Pricing\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Avg On Hand Qty	True	#,##0		Supply Chain\Inventory Position\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Avg On Hand Qty Chg	False	#,##0		Supply Chain\Inventory Position\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Avg On Hand Qty % Chg	True	Percent		Supply Chain\Inventory Position\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Comp POS Equivalent	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Comp POS Equivalent Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Comp POS Equivalent % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Comp Sales Amount	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Comp Sales Amount Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Comp Sales Amount % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Comp Sales Qty	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Comp Sales Qty Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Comp Sales Qty % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales per Week Chg	False	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales per Week % Chg	True	Percent		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Week Chg	False	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Week % Chg	True	Percent		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Week Cases	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Week Cases Chg	False	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Week Cases % Chg	True	Percent		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Equivalent per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Equivalent per Week Chg	False	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Equivalent per Week % Chg	True	Percent		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Clubs Scanning per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Clubs Scanning per Week Chg	False	#,##0		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Clubs Scanning per Week % Chg	True	Percent		Sales\Per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Margin %	True	Percent		Margin\Total Margin\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Margin % Chg	False	Percent		Margin\Total Margin\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Cases	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Cases Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Cases % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Equivalent	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Equivalent Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Equivalent % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Club	True	#,##0		Sales\Per Club\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Club Chg	False	#,##0		Sales\Per Club\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Club % Chg	True	Percent		Sales\Per Club\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Club per Week	True	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Club per Week Chg	False	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Qty per Club per Week % Chg	True	Percent		Sales\Per Club per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales per Club	True	#,##0		Sales\Per Club\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales per Club Chg	False	#,##0		Sales\Per Club\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales per Club % Chg	True	Percent		Sales\Per Club\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales per Club per Week	True	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales per Club per Week Chg	False	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY POS Sales per Club per Week % Chg	True	Percent		Sales\Per Club per Week\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Rec Equivalent	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Rec Equivalent Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Rec Equivalent % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Scan Club Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Scan Club Count Chg	False	#,##0		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Scan Club Count % Chg	True	Percent		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Scan Item Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Scan Item Count Chg	False	#,##0		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Scan Item Count % Chg	True	Percent		Sales\Scanning\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Total Margin Amount	True	#,##0		Margin\Total Margin\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	TY vs LY Total Margin Amount Chg	False	#,##0		Margin\Total Margin\TYLY			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	1 wk % Clubs Scanning	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	4 wk % Clubs Scanning	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	13 wk % Clubs Scanning	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	26 wk % Clubs Scanning	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	52 wk % Clubs Scanning	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	YTD % Clubs Scanning	True	Percent		Fuzzy Dates\YTD			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	1 wk % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	4 wk % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	13 wk % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	26 wk % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	52 wk % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	YTD % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	1 wk POS Points of Distribution	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	4 wk POS Points of Distribution	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	13 wk POS Points of Distribution	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	26 wk POS Points of Distribution	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	52 wk POS Points of Distribution	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	YTD POS Points of Distribution	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	1 wk POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	4 wk POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	13 wk POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	26 wk POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	52 wk POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	YTD POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	1 wk POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	4 wk POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	13 wk POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	26 wk POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	52 wk POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	YTD POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	1 wk POS Points of Distribution LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	4 wk POS Points of Distribution LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
SC_SALES_SUPPLYCHAIN_US	Store Sales	13 wk POS Points of Distribution LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
