CubeName	MeasureGroup	MeasureName	Visible	FormatString	AggregateType	DisplayFolder	SourceTable	SourceColumn	Type
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Club Weeks of Supply Units	True	#,##0.0		Supply Chain\Weeks of Supply			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Club Weeks of Supply Cases	True	#,##0.0		Supply Chain\Weeks of Supply			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Comp Sales Amount	True	#,##0		Sales\Total Sales			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Comp Sales Qty	True	#,##0		Sales\Total Sales			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Cost Dollars As % Of Rtl Sales	True	Percent		Supply Chain\Club Adjustments			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Cost Dollars As % Of Rtl Cost	True	Percent		Supply Chain\Club Adjustments			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Inv Markup %	True			Sales\Pricing			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Margin %	True	Percent		Margin\Total Margin			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Period First Scan Date	False	Short Date		Sales\Scanning			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Plan Week Count	True	#,##0		Sales\Scanning			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Plan Day Count	True	#,##0		Sales\Scanning			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Qty	True	#,##0		Sales\Total Sales			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Qty per Club	True	#,##0		Sales\Per Club			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Qty per Club Cases	True	#,##0		Sales\Per Club			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Qty per Club per Week	True	#,##0		Sales\Per Club per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Qty per Club per Week Cases	True	#,##0		Sales\Per Club per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Qty per Item	True	#,##0		Sales\Per Item			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Qty per Item Cases	True	#,##0		Sales\Per Item			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Qty per Item per Week	True	#,##0		Sales\Per Item per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Qty per Item per Week Cases	True	#,##0		Sales\Per Item per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Qty per Week	True	#,##0		Sales\Per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Qty per Week Cases	True	#,##0		Sales\Per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Cost	True	#,##0		Cost\Total Cost			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Equivalent	True	#,##0		Sales\Total Sales			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Equivalent per Club	True	#,##0		Sales\Per Club			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Equivalent per Item	True	#,##0		Sales\Per Item			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Equivalent per Week	True	#,##0		Sales\Per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Equivalent per Club per Week	True	#,##0		Sales\Per Club per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Equivalent per Item per Week	True	#,##0		Sales\Per Item per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Sales	True	#,##0		Sales\Total Sales			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Sales per Club	True	#,##0		Sales\Per Club			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Sales per Club per Week	True	#,##0		Sales\Per Club per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Sales per Item	True	#,##0		Sales\Per Item			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Sales per Item per Week	True	#,##0		Sales\Per Item per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Sales per Week	True	#,##0		Sales\Per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Sales Percent Share	True						Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Rec Markup %	True			Supply Chain\Inventory Position			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Scan Week Count	True	#,##0		Sales\Scanning			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Store On Hand DOS	True	#,##0		Supply Chain\Days of Supply			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Total Margin Amount	True	#,##0		Margin\Total Margin			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Total Margin Per Unit	True	#,##0		Margin\Total Margin			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Total Sales Volume Units Non-Negative	True	#,###		Sales\Total Sales			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Total Sales Amount Non-Negative	True	#,###		Sales\Total Sales			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Avg On Hand Qty	True	#,##0		Supply Chain\Inventory Position			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Cost per Unit	True	#,##0.00		Cost\Total Cost			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Scan Day Count	True	#,##0		Sales\Scanning			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	POS Points of Distribution	True	#,##0		Supply Chain\Points of Distribution			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Clubs Scanning per Week	True	#,##0		Sales\Per Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	Comp POS Equivalent	True	#,##0		Sales\Total Sales			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY % Clubs Scanning	True	Percent		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY % Clubs Scanning Chg	True	Percent		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY % Items Scanning	True	Percent		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY % Items Scanning Chg	False	Percent		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Average Price Units	True	#,##0.00		Sales\Pricing\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Average Price Units Chg	False	#,##0.00		Sales\Pricing\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Average Price Units % Chg	True	Percent		Sales\Pricing\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Avg On Hand Qty	False	#,##0		Supply Chain\Inventory Position\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Avg On Hand Qty Chg	False	#,##0		Supply Chain\Inventory Position\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Avg On Hand Qty % Chg	False	Percent		Supply Chain\Inventory Position\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Clubs Scanning per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Clubs Scanning per Week Chg	False	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Clubs Scanning per Week % Chg	True	Percent		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Comp POS Equivalent	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Comp POS Equivalent Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Comp POS Equivalent % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Comp Sales Amount	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Comp Sales Amount Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Comp Sales Amount % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Comp Sales Qty	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Comp Sales Qty Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Comp Sales Qty % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Margin %	True	Percent		Margin\Total Margin\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Margin % Chg	False	Percent		Margin\Total Margin\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Cases	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Cases Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Cases % Chg	False	Percent		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Equivalent	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Equivalent Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Equivalent % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Equivalent per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Equivalent per Week Chg	False	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Equivalent per Week % Chg	True	Percent		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Points of Distribution	True	#,##0		Supply Chain\Points of Distribution\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Points of Distribution Chg	False	#,##0		Supply Chain\Points of Distribution\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Points of Distribution % Chg	True	Percent		Supply Chain\Points of Distribution\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Club	True	#,##0		Sales\Per Club\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Club Chg	False	#,##0		Sales\Per Club\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Club % Chg	True	Percent		Sales\Per Club\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Club per Week	True	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Club per Week Chg	False	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Club per Week % Chg	True	Percent		Sales\Per Club per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Week Chg	False	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Week % Chg	True	Percent		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Week Cases	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Week Cases Chg	False	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Qty per Week Cases % Chg	True	Percent		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales % Chg	True	Percent		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales per Club	True	#,##0		Sales\Per Club\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales per Club Chg	False	#,##0		Sales\Per Club\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales per Club % Chg	True	Percent		Sales\Per Club\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales per Club per Week	True	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales per Club per Week Chg	False	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales per Club per Week % Chg	True	Percent		Sales\Per Club per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales per Week Chg	False	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY POS Sales per Week % Chg	True	Percent		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Scan Club Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Scan Club Count Chg	False	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Scan Club Count % Chg	True	Percent		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Scan Item Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Scan Item Count Chg	False	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Scan Item Count % Chg	True	Percent		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Total Margin Amount	True	#,##0		Margin\Total Margin\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Total Margin Amount Chg	False	#,##0		Margin\Total Margin\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Rec Equivalent	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Rec Equivalent Chg	False	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	TY vs LY Rec Equivalent % Chg	False	Percent		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY % Clubs Scanning	True	Percent		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY % Items Scanning	True	Percent		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Average Price Units	True	#,##0.00		Sales\Pricing\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Sales	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Qty	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Cost	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Comp Sales Amount	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Comp Sales Qty	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Equivalent	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Comp POS Equivalent	True	#,##0		Sales\Total Sales\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Scan Day Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Scan Week Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Scanning Club Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Scanning Item Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Total Margin Amount	True	#,##0		Margin\Total Margin\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Margin %	True	Percent		Margin\Total Margin\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Inv Markup %	True			Sales\Pricing\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Rec Markup %	True			Supply Chain\Inventory Position\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Clubs Scanning per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Plan Day Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY Plan Week Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Equivalent per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Item Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Club Count	True	#,##0		Sales\Scanning\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Points of Distribution	True	#,##0		Supply Chain\Points of Distribution\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Qty per Club	True	#,##0		Sales\Per Club\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Qty per Club per Week	True	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Qty per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Qty per Week Cases	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Sales per Club	True	#,##0		Sales\Per Club\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Sales per Club per Week	True	#,##0		Sales\Per Club per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	LY POS Sales per Week	True	#,##0		Sales\Per Week\TYLY			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk % Clubs Scanning	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk % Clubs Scanning	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk % Clubs Scanning	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk % Clubs Scanning	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk % Clubs Scanning	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD % Clubs Scanning	True	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD % Clubs Scanning Chg vs LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk POS Points of Distribution	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk POS Points of Distribution	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk POS Points of Distribution	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk POS Points of Distribution	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk POS Points of Distribution	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD POS Points of Distribution	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD POS Points of Distribution Chg vs LY	True	#,##0		Fuzzy Dates\YTD			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	1 wk POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\1 Week			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	4 wk POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\4 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	13 wk POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\13 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	26 wk POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\26 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	52 wk POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\52 Weeks			Calculated Measure
COFFIE_ALPHA_UNIIN_SAMCAT	STORE FACT	YTD POS Points of Distribution % Chg vs LY	True	Percent		Fuzzy Dates\YTD			Calculated Measure
