,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
116,603778,乾景园林,0.4,-74.36,,8.84,,8017.88,-14.09,10派0.78转15,04-29
117,000691,ST亚太,0.0,-88.3,,2.51,,134.63,-88.39,,04-29
118,600677,航天通信,0.05,66.67,,0.81,,2541.86,134.87,10派0.2,04-29
119,600302,标准股份,0.17,24.56,,4.97,,5895.36,24.52,,04-29
120,000788,北大医药,0.02,-50.0,,1.1,,1255.91,-49.82,,04-29
121,002170,芭田股份,0.1,-44.56,,4.42,,8953.69,-43.62,10派0.4,04-28
122,000012,南玻A,0.38,26.67,,10.32,,79772.16,27.69,10派1转1.5,04-28
123,002839,张家港行,0.42,2.44,,9.68,,68947.08,2.45,10派1,04-28
124,600088,中视传媒,-0.38,-570.0,,-11.51,,-12477.78,-573.0,10派0.25,04-28
125,002556,辉隆股份,0.14,-59.85,,4.71,,10260.22,-39.79,10派0.7,04-28
126,000505,*ST珠江,0.17,-168.0,,,,7330.06,-168.14,,04-28
127,600517,置信电气,0.35,6.06,,14.16,,47278.08,6.58,,04-28
128,600556,ST慧球,-0.07,-638.46,,-40.32,,-2635.89,-613.63,,04-28
129,002636,金安国纪,0.47,533.78,,21.85,,34107.33,530.21,10派0.65,04-28
130,600233,圆通速递,0.57,108.44,,27.81,,137193.52,2938.96,10派1.5,04-28
131,002379,*ST鲁丰,0.02,-111.97,,1.18,,1415.06,-111.95,,04-28
132,601369,陕鼓动力,0.15,-31.82,,3.94,,23957.91,-33.18,,04-28
133,000036,华联控股,1.18,1812.48,,49.66,,134854.24,1845.78,10派3,04-28
134,000848,承德露露,0.46,-25.81,,24.83,,45036.71,-2.78,10派4,04-28
135,002529,海源机械,-0.16,-1260.71,,-2.87,,-3817.72,-1460.48,,04-28
136,002545,东方铁塔,0.16,102.71,,4.08,,13649.5,125.74,10派0.2,04-28
137,300012,华测检测,0.13,-72.34,,6.02,,10153.79,-43.77,10派0.5转10,04-28
138,600128,弘业股份,0.09,-65.45,,1.51,,2287.53,-65.45,10派0.5,04-28
139,600540,新赛股份,-1.01,331.8,,-55.68,,-47379.68,331.75,,04-28
140,600894,广日股份,1.24,-50.19,,16.19,,106821.9,-50.19,10派3.8,04-28
141,002304,洋河股份,3.87,8.71,,24.01,,582716.89,8.61,10派21,04-28
142,600579,天华院,0.02,-77.78,,0.71,,627.99,-82.69,,04-28
143,600981,汇鸿集团,0.3,-30.23,,8.5,,66372.64,-12.96,10派1,04-28
144,002095,生意宝,0.05,-28.57,,2.18,,1261.92,-30.28,10派0.5,04-28
145,600313,农发种业,0.04,-81.52,,2.64,,4474.42,-47.06,10派0.3,04-28
146,600331,宏达股份,0.06,225.77,,2.76,,12844.51,225.43,,04-28
147,002810,山东赫达,0.61,-11.59,,9.98,,4818.44,-2.23,10派0.5,04-28
148,600759,洲际油气,0.02,-33.57,,0.79,,4310.75,-33.48,,04-28
149,600019,宝钢股份,0.55,816.67,,7.68,,896551.41,785.16,10派2.1,04-28
150,603003,龙宇燃油,0.1,-113.16,,1.82,,2736.84,-117.06,10派0.12,04-28
151,603022,新通联,0.15,-66.67,,5.15,,2922.92,-9.42,10派0.44,04-28
152,002261,拓维信息,0.19,-60.42,,5.78,,21152.86,0.99,10派0.2,04-28
153,002325,洪涛股份,0.11,-69.44,,3.93,,13080.58,-63.41,10派0.2,04-28
154,600638,新黄浦,0.18,-54.95,,2.81,,10222.99,-54.92,10派1,04-28
155,300162,雷曼股份,0.09,50.0,,2.64,,3076.02,52.32,10派1,04-28
156,002068,黑猫股份,0.16,433.33,,4.68,,9413.41,455.8,10派0.5,04-28
157,002712,思美传媒,0.51,-50.49,,11.03,,14155.41,60.25,10派0.7,04-28
158,002746,仙坛股份,1.49,893.33,,18.63,,24551.6,988.41,10派2,04-28
159,000030,富奥股份,0.52,33.33,,13.73,,67671.17,34.48,10派2,04-28
160,002539,云图控股,0.14,-39.13,,4.76,,14272.14,-28.85,10派0.8,04-28
161,600555,海航创新,-0.15,-850.0,,-11.57,,-19264.46,-788.22,,04-28
162,000995,*ST皇台,-0.71,-7200.0,,-150.45,,-12667.75,-9524.4,,04-28
163,600975,新五丰,0.3,130.77,,16.97,,19662.11,431.94,,04-28
164,000587,金洲慈航,0.98,113.04,,12.83,,103729.0,248.52,10派1.5转10,04-28
165,600215,长春经开,0.02,100.0,,0.32,,771.67,64.9,10派0.05,04-28
166,601368,绿城水务,0.39,10.18,,10.81,,28996.77,22.4,,04-28
167,000018,神州长城,0.28,-81.33,,31.18,,47366.19,36.64,10派0.6,04-28
168,600031,三一重工,0.03,48.33,,0.89,,20345.7,46.81,,04-28
169,603016,新宏泰,0.51,-13.56,,10.35,,6594.45,0.1,10派3.4,04-28
170,000100,TCL集团,0.13,-38.72,1.86,7.17,0.66,160212.6,-37.59,10派0.8,04-28
171,600093,易见股份,0.54,16.63,,10.22,,60305.88,80.25,10派2.7,04-28
172,600503,华丽家族,0.08,504.51,,3.49,,12880.62,505.97,10派0.24,04-28
173,002303,美盈森,0.15,0.06,,8.26,,22339.71,1.32,10派0.22,04-28
174,603319,湘油泵,0.9,41.09,7.39,14.01,,5632.3,44.71,,04-28
175,600578,京能电力,0.28,-50.88,,7.95,,168554.09,-35.54,10派1.7,04-28
176,600612,老凤祥,2.02,-5.36,,21.83,,105748.66,-5.36,10派10,04-28
177,600237,铜峰电子,-0.37,-1950.0,,-15.36,,-20984.06,-1597.99,,04-28
178,600257,大湖股份,0.01,124.19,,0.81,,605.85,130.64,10派0.2,04-28
179,000663,永安林业,0.36,80.0,,5.92,,12291.03,173.83,,04-28
180,002203,海亮股份,0.33,20.72,,13.61,,55124.85,20.71,10派0.6,04-28
181,002219,恒康医疗,0.21,15.37,,10.29,,40363.15,24.72,,04-28
182,600107,美尔雅,0.01,32.0,,0.9,,474.31,37.93,,04-28
183,002621,三垒股份,0.04,-84.0,,0.89,,1004.75,-81.81,,04-28
184,600977,中国电影,0.59,-4.84,,13.87,,91745.42,5.66,,04-28
185,600592,龙溪股份,0.15,17.94,,3.07,,6174.45,17.93,10派1,04-28
186,002027,分众传媒,0.52,-93.11,,70.73,,445121.17,31.34,10派4.08转4,04-28
187,600996,贵广网络,0.53,6.4,,23.82,,44294.57,6.63,,04-28
188,002364,中恒电气,0.29,7.41,,9.96,,15828.18,10.32,10派1,04-28
189,002701,奥瑞金,0.49,-52.88,,24.55,,115358.13,13.43,,04-28
190,000679,大连友谊,0.38,-171.49,,10.08,,13373.0,-171.49,,04-28
191,002753,永东股份,0.54,-9.96,,8.85,,7920.9,50.79,10派0.81转5,04-28
192,601929,吉视传媒,0.12,-12.36,,5.94,,36601.47,-11.02,10派0.25,04-28
193,603323,吴江银行,0.64,6.67,6.98,9.48,,65029.0,7.58,10派0.6转3,04-28
194,002016,世荣兆业,0.12,41.62,,5.37,,9363.08,46.57,10派3.8,04-28
195,600982,宁波热电,0.11,-8.77,,3.46,,8398.93,-8.73,10派0.35,04-28
196,000596,古井贡酒,1.65,16.2,,15.88,,82963.01,15.94,10派6,04-28
197,601001,大同煤业,0.11,-110.19,,3.74,,18571.19,-110.31,,04-28
198,601028,玉龙股份,-0.82,-582.35,,-28.02,,-64034.97,-591.71,,04-28
199,603808,歌力思,0.82,-24.23,,12.29,,19795.06,23.84,,04-28
200,002112,三变科技,0.03,-40.0,,1.06,,525.6,-45.6,,04-28
201,600354,敦煌种业,-0.48,-1092.37,,-24.88,,-25403.86,-1236.88,,04-28
202,600082,海泰发展,-0.13,-888.82,,-4.79,,-8207.94,-890.48,,04-28
203,002551,尚荣医疗,0.26,-16.13,,7.2,,11415.36,-16.1,,04-28
204,002567,唐人神,0.41,112.5,,8.18,,20102.04,145.75,10派1.5转5,04-28
205,002005,德豪润达,0.02,59.86,,0.57,,3171.99,59.7,,04-28
206,002647,民盛金科,0.5,1150.0,,10.45,,11046.28,1175.23,10转7,04-28
207,002021,中捷资源,0.02,-103.23,,1.52,,1555.54,-103.63,,04-28
208,603918,金桥信息,0.16,-65.96,,6.11,,2887.18,-21.48,10派0.5,04-28
209,002165,红宝丽,0.22,15.79,,9.65,,12678.52,23.57,10派0.8,04-28
210,002170,芭田股份,0.1,-44.56,,4.42,,8953.69,-43.62,10派0.4,04-28
211,000012,南玻A,0.38,26.67,,10.32,,79772.16,27.69,10派1转1.5,04-28
212,002839,张家港行,0.42,2.44,,9.68,,68947.08,2.45,10派1,04-28
213,600088,中视传媒,-0.38,-570.0,,-11.51,,-12477.78,-573.0,10派0.25,04-28
214,002556,辉隆股份,0.14,-59.85,,4.71,,10260.22,-39.79,10派0.7,04-28
215,000505,*ST珠江,0.17,-168.0,,,,7330.06,-168.14,,04-28
216,600517,置信电气,0.35,6.06,,14.16,,47278.08,6.58,,04-28
217,600556,ST慧球,-0.07,-638.46,,-40.32,,-2635.89,-613.63,,04-28
218,002636,金安国纪,0.47,533.78,,21.85,,34107.33,530.21,10派0.65,04-28
219,600233,圆通速递,0.57,108.44,,27.81,,137193.52,2938.96,10派1.5,04-28
220,002379,*ST鲁丰,0.02,-111.97,,1.18,,1415.06,-111.95,,04-28
221,601369,陕鼓动力,0.15,-31.82,,3.94,,23957.91,-33.18,,04-28
222,000036,华联控股,1.18,1812.48,,49.66,,134854.24,1845.78,10派3,04-28
223,000848,承德露露,0.46,-25.81,,24.83,,45036.71,-2.78,10派4,04-28
224,002529,海源机械,-0.16,-1260.71,,-2.87,,-3817.72,-1460.48,,04-28
225,002545,东方铁塔,0.16,102.71,,4.08,,13649.5,125.74,10派0.2,04-28
226,300012,华测检测,0.13,-72.34,,6.02,,10153.79,-43.77,10派0.5转10,04-28
227,600128,弘业股份,0.09,-65.45,,1.51,,2287.53,-65.45,10派0.5,04-28
228,600540,新赛股份,-1.01,331.8,,-55.68,,-47379.68,331.75,,04-28
229,600894,广日股份,1.24,-50.19,,16.19,,106821.9,-50.19,10派3.8,04-28
230,002304,洋河股份,3.87,8.71,,24.01,,582716.89,8.61,10派21,04-28
231,600579,天华院,0.02,-77.78,,0.71,,627.99,-82.69,,04-28
232,600981,汇鸿集团,0.3,-30.23,,8.5,,66372.64,-12.96,10派1,04-28
233,002095,生意宝,0.05,-28.57,,2.18,,1261.92,-30.28,10派0.5,04-28
234,600313,农发种业,0.04,-81.52,,2.64,,4474.42,-47.06,10派0.3,04-28
235,600331,宏达股份,0.06,225.77,,2.76,,12844.51,225.43,,04-28
236,002810,山东赫达,0.61,-11.59,,9.98,,4818.44,-2.23,10派0.5,04-28
237,600759,洲际油气,0.02,-33.57,,0.79,,4310.75,-33.48,,04-28
238,600019,宝钢股份,0.55,816.67,,7.68,,896551.41,785.16,10派2.1,04-28
239,603003,龙宇燃油,0.1,-113.16,,1.82,,2736.84,-117.06,10派0.12,04-28
240,002356,赫美集团,0.45,31.91,,8.66,,13924.24,31.87,10派1,04-28
241,600617,国新能源,0.34,-35.91,,10.07,,37152.23,-31.48,,04-28
242,000638,万方发展,0.03,-129.46,,4.88,,1044.07,-129.5,,04-28
243,603690,至纯科技,0.29,156.64,,16.76,,4530.92,156.0,10派0.66,04-28
244,601519,大智慧,-0.89,286.46,,-99.93,,-176002.49,285.96,,04-28
245,002762,金发拉比,0.36,-45.45,,8.34,,7275.57,5.81,10派1,04-28
246,600708,光明地产,0.77,65.34,,12.06,,101109.15,98.15,,04-28
247,002802,洪汇新材,0.56,0.0,,12.57,,5262.01,15.98,10派1.5,04-28
248,002554,惠博普,0.13,-59.38,,6.25,,13102.67,-18.87,10派0.25,04-28
249,002570,贝因美,-0.76,-860.0,,-23.83,,-78066.54,-853.24,,04-28
250,603166,福达股份,0.17,41.67,,4.93,,10113.34,101.13,,04-28
251,603308,应流股份,0.13,-31.58,,2.35,,5468.25,-27.1,10派0.4,04-28
252,002329,皇氏集团,0.35,50.83,,10.77,,29060.25,57.41,10派0.6,04-28
253,600213,亚星客车,0.28,211.11,,63.82,,6230.78,208.51,,04-28
254,002666,德联集团,0.19,-20.83,,5.22,,14055.28,-21.35,10派0.47,04-28
255,002716,金贵银业,0.29,26.09,,7.12,,14451.13,22.69,10派0.5,04-28
256,601225,陕西煤业,0.28,-193.33,,8.35,0.83,275488.53,-192.18,10派1.1,04-28
257,002473,圣莱达,-0.22,-823.67,,-9.23,,-3473.86,-905.19,,04-28
258,000876,新希望,0.59,-44.34,,12.19,,246906.65,11.67,10派5,04-28
259,002221,东华能源,0.33,-45.27,,11.16,,46988.11,14.29,10派0.5,04-28
260,300332,天壕环境,0.08,-80.49,,2.57,,5837.26,-58.44,10派0.15,04-28
261,600839,四川长虹,0.12,-128.08,,4.49,,55478.47,-128.08,10派0.4,04-28
262,002286,保龄宝,0.13,18.18,,3.32,,4934.27,20.51,10派0.8,04-28
263,600892,大晟文化,1.09,-5550.0,,9.58,,15268.31,-15675.41,10转30,04-28
264,002639,雪人股份,0.05,66.67,,1.53,,3305.4,99.41,,04-28
265,600979,广安爱众,0.25,13.26,,9.27,,21350.45,37.43,,04-28
266,600629,华建集团,0.67,60.8,,27.71,,24139.62,64.61,,04-28
267,600648,外高桥,0.64,33.33,,7.8,,72255.32,33.95,10派2,04-28
268,600275,武昌鱼,-0.08,14.75,,-25.14,,-4115.52,14.8,,04-28
269,002446,盛路通信,0.36,12.5,,6.8,,16137.89,33.02,10派0.5转7,04-28
270,600392,盛和资源,-0.03,-270.24,,-2.76,,-3285.23,-269.97,10派0.2,04-28
271,002532,新界泵业,0.36,-2.7,,9.36,,11664.82,-1.0,10派0.5转6,04-28
272,000882,华联股份,0.05,-47.48,,1.88,,11597.69,-47.5,10派0.31,04-28
273,600810,神马股份,,,,3.49,,8488.81,34.47,,04-28
274,600827,百联股份,0.51,-31.08,,5.64,,90035.67,-29.41,10派1.8,04-28
275,000409,山东地矿,-0.41,-298.79,,-18.74,,-19355.82,-298.79,,04-28
276,601208,东材科技,0.07,-30.0,,1.87,,4167.94,-31.79,,04-28
277,002743,富煌钢构,0.18,-33.33,,4.39,,5037.91,63.44,10派0.3,04-28
278,000709,河钢股份,0.15,200.0,,3.52,,155547.92,171.25,10派0.8,04-28
279,002435,长江润发,0.48,118.18,,5.93,,16014.8,266.7,10派1,04-28
280,002761,多喜爱,0.18,-48.57,,3.35,,2148.29,-42.33,10派0.23,04-28
281,002467,二六三,-0.48,-700.0,,-18.96,,-37826.62,-742.02,,04-28
282,002183,怡亚通,0.25,-47.92,,9.99,,51875.25,5.34,10派0.8,04-28
283,603058,永吉股份,0.22,-7.53,,16.71,,9373.77,2.73,10派0.4,04-28
284,002247,帝龙文化,0.54,63.64,,12.48,,37868.59,341.37,10派1,04-28
285,600119,长江投资,0.46,64.29,,15.74,,14002.3,64.69,10派1.37,04-28
286,600869,智慧能源,0.13,-37.21,,5.86,,28672.29,-32.1,,04-28
287,002280,联络互动,0.17,-62.22,,6.31,,35363.09,11.92,10派0.45,04-28
288,002071,长城影视,0.49,11.36,,31.94,,25632.85,10.52,10派0.52,04-28
289,002715,登云股份,0.09,-115.52,,1.83,,827.82,-115.59,,04-28
290,600285,羚锐制药,0.6,140.0,,16.74,,34577.22,161.0,10派1.5,04-28
291,000693,ST华泽,-0.68,136.68,,-38.33,,-40424.53,160.1,,04-28
292,002103,广博股份,0.26,-16.13,,7.22,,11949.7,45.07,10派1转2,04-28
293,600695,绿庭投资,0.07,10.19,,7.13,,5306.99,9.96,,04-28
294,002151,北斗星通,0.11,-42.11,,1.49,,5168.3,1.95,10派0.5,04-28
295,601799,星宇股份,1.39,13.47,,13.14,,34990.41,19.22,10派7.2,04-28
296,601908,京运通,0.13,0.0,,4.19,,25800.75,14.9,10派0.4,04-28
297,600429,三元股份,0.07,24.82,,1.93,,10542.06,33.89,,04-28
298,600073,上海梅林,0.27,58.82,,8.32,,25649.35,56.88,,04-28
299,002558,世纪游轮,0.68,-236.0,,20.56,,106893.7,-3385.22,10派2转2,04-28
300,002600,江粉磁材,0.22,266.67,,5.45,,23406.83,408.31,10派1转10,04-28
301,600157,永泰能源,0.06,-3.6,,3.03,,66903.67,10.95,10派0.11,04-28
302,600977,中国电影,0.59,-4.84,,13.87,,91745.42,5.66,,04-28
303,600592,龙溪股份,0.15,17.94,,3.07,,6174.45,17.93,,04-28
304,002027,分众传媒,0.52,-93.11,,70.73,,445121.17,31.34,10派4.08转4,04-28
305,600996,贵广网络,0.53,6.4,,23.82,,44294.57,6.63,,04-28
306,002364,中恒电气,0.29,7.41,,9.96,,15828.18,10.32,10派1,04-28
307,002701,奥瑞金,0.49,-52.88,,24.55,,115358.13,13.43,,04-28
308,000679,大连友谊,0.38,-171.49,,10.08,,13373.0,-171.49,,04-28
309,002753,永东股份,0.54,-9.96,,8.85,,7920.9,50.79,10派0.81转5,04-28
310,002203,海亮股份,0.33,20.72,,13.61,,55124.85,20.71,10派0.6,04-28
311,002219,恒康医疗,0.21,15.37,,10.29,,40363.15,24.72,,04-28
312,600107,美尔雅,0.01,32.0,,0.9,,474.31,37.93,,04-28
313,002621,三垒股份,0.04,-84.0,,0.89,,1004.75,-81.81,,04-28
314,002016,世荣兆业,0.12,41.62,,5.37,,9363.08,46.57,10派3.8,04-28
315,600982,宁波热电,0.11,-8.77,,3.46,,8398.93,-8.73,,04-28
316,000596,古井贡酒,1.65,16.2,,15.88,,82963.01,15.94,10派6,04-28
317,601001,大同煤业,0.11,-110.19,,3.74,,18571.19,-110.31,,04-28
318,601028,玉龙股份,-0.82,-582.35,,-28.02,,-64034.97,-591.71,,04-28
319,603808,歌力思,0.82,-24.23,,12.29,,19795.06,23.84,,04-28
320,002112,三变科技,0.03,-40.0,,1.06,,525.6,-45.6,,04-28
321,600354,敦煌种业,-0.48,-1092.37,,-24.88,,-25403.86,-1236.88,,04-28
