,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1492,603778,乾景园林,1.56,15.56,,18.99,,9332.51,14.8,10派0.96转15,04-08
1493,300242,明家联合,0.26,420.0,,11.14,,5533.76,1250.15,10派0.18,04-08
1494,603021,山东华鹏,0.52,-28.77,,8.01,,5008.64,-13.46,10派2,04-08
1495,300181,佐力药业,0.15,-54.55,,7.64,,8477.3,-17.84,10派0.7,04-08
1496,603456,九洲药业,0.96,21.52,,11.63,,20007.93,50.12,10派3转10,04-08
1497,000428,华天酒店,0.02,-114.29,,0.76,,1282.61,-112.98,,04-08
1498,002574,明牌珠宝,0.12,-68.42,,2.01,,6129.86,-69.3,10派0.5,04-08
1499,000702,正虹科技,0.02,-81.25,,1.03,,488.33,-81.24,,04-08
1500,300195,长荣股份,0.58,-47.27,,7.24,,16477.09,-6.03,,04-08
1501,002442,龙星化工,-0.17,-648.56,,-7.52,,-8243.2,-649.44,,04-08
1502,300357,我武生物,0.73,17.74,,21.98,,11782.0,18.35,10派3.5,04-08
1503,603778,乾景园林,1.56,15.56,,18.99,,9332.51,14.8,,04-08
1504,002552,宝鼎科技,0.01,-80.0,,0.53,,429.3,-69.88,10派0.1,04-08
1505,000799,酒鬼酒,0.27,-190.87,,5.17,,8856.96,-190.86,,04-08
1506,603698,航天工程,0.73,-14.12,,14.45,,29596.44,5.11,,04-08
1507,600460,士兰微,0.03,-76.92,,1.67,,3987.62,-75.74,,04-08
1508,603021,山东华鹏,0.52,-28.77,,8.01,,5008.64,-13.46,,04-08
1509,300181,佐力药业,0.15,-54.55,,7.64,,8477.3,-17.84,10派0.7,04-08
1510,300242,明家联合,0.26,420.0,,11.14,,5533.76,1250.15,10派0.18,04-08
1511,002574,明牌珠宝,0.12,-68.42,,2.01,,6129.86,-69.3,10派0.5,04-08
1512,000702,正虹科技,0.02,-81.25,,1.03,,488.33,-81.24,,04-08
1513,603456,九洲药业,0.96,21.52,,11.63,,20007.93,50.12,10派3转10,04-08
1514,000428,华天酒店,0.02,-114.29,,0.76,,1282.61,-112.98,,04-08
1515,300294,博雅生物,0.66,-51.82,,16.23,,15179.87,45.71,10派2,04-08
1516,002273,水晶光电,0.37,-7.5,,7.72,,14917.08,-2.51,10派1转5,04-08
1517,600459,贵研铂业,0.25,-24.24,,3.62,,6395.03,-25.14,,04-08
1518,002042,华孚色纺,0.4,100.0,,9.46,,33593.25,99.4,,04-08
1519,603766,隆鑫通用,0.95,25.0,,17.37,,77025.89,26.2,,04-08
1520,000631,顺发恒业,0.22,-60.71,,9.02,,32688.44,-44.08,10派1送3.8转1,04-08
1521,603969,银龙股份,0.33,-62.5,,9.51,,12845.84,-2.22,,04-08
1522,002013,中航机电,0.53,0.0,,9.93,,48920.64,28.09,,04-08
1523,600517,置信电气,0.33,43.48,,14.55,,44357.61,55.33,,04-08
1524,300490,华自科技,0.6,1.69,,13.55,,4521.7,2.57,10派2转10,04-08
1525,002300,太阳电缆,0.4,8.11,,14.57,,18109.99,8.78,10派2送2,04-08
1526,300212,易华录,0.37,-16.33,,9.16,,12492.22,-13.05,10派1,04-08
1527,600674,川投能源,0.88,-46.91,,22.66,,387291.6,11.39,10派2.7,04-08
1528,002508,老板电器,1.73,-3.89,,29.1,,83049.12,44.58,10派6转5,04-08
1529,600894,广日股份,2.49,206.88,,39.86,,214472.3,217.89,,04-08
1530,002326,永太科技,0.18,-45.45,,8.22,,14426.5,73.1,,04-08
1531,600439,瑞贝卡,0.15,-9.7,,6.11,,14138.82,-9.56,10派0.5,04-08
1532,002321,华英农业,0.04,38.98,,1.19,,1748.27,38.98,,04-08
1533,002373,千方科技,0.58,7.41,,23.99,,29294.7,17.54,10派1转10,04-08
1534,600818,中路股份,0.16,300.0,,11.6,,5192.71,266.32,,04-08
1535,600420,现代制药,0.77,16.36,,17.72,,22105.27,16.35,10派0.5,04-08
1536,600558,大西洋,0.11,-40.25,,3.64,,6615.93,11.58,10派0.4转5,04-08
1537,601116,三江购物,0.16,-38.87,,4.24,,6710.03,-38.89,,04-08
1538,600212,*ST江泉,-0.67,1916.36,,-40.55,,-34049.25,1915.2,,04-08
1539,600729,重庆百货,0.9,-25.62,,7.88,,36736.52,-25.28,10派2.8,04-07
1540,600000,浦发银行,2.67,5.71,15.29,18.82,19.24,5060400.0,7.61,10派5.15转1,04-07
1541,603029,天鹅股份,0.57,-17.39,7.23,8.26,0.41,3992.41,-16.87,,04-07
1542,600162,香江控股,0.33,-1.65,,12.05,,38971.75,52.12,10转5派0.9,04-07
1543,300420,五洋科技,0.28,-46.15,,5.48,,2169.72,-29.96,,04-07
1544,600694,大商股份,2.25,-46.17,,10.66,,66211.17,-46.07,10派4.6,04-07
1545,600979,广安爱众,0.22,-227.82,,10.51,,15535.32,-227.78,,04-07
1546,000063,中兴通讯,0.78,1.3,7.15,12.28,1.78,320788.5,21.81,10派2.5,04-07
1547,300041,回天新材,0.47,-26.87,,7.07,,8385.21,-23.46,10派1.5转10,04-07
1548,300424,航新科技,0.59,-27.16,,10.32,,7220.34,-10.74,10派0.25,04-07
1549,600735,新华锦,0.1,-54.78,,5.85,,3915.27,-32.16,,04-07
1550,002307,北新路桥,0.06,20.0,,2.43,,3364.79,11.91,,04-07
1551,002671,龙泉股份,0.06,-83.78,,1.71,,2571.57,-84.45,10派0.1,04-07
1552,300187,永清环保,0.55,103.7,,10.39,,11289.64,106.72,10转20派0.3,04-07
1553,300174,元力股份,0.23,280.87,,5.73,,3087.82,280.82,10派1,04-06
1554,600917,重庆燃气,0.24,-4.0,,11.13,,37490.14,4.26,10派1.5,04-06
1555,002363,隆基机械,0.19,26.67,,4.18,,5552.85,22.32,10派0.2,04-06
1556,000819,岳阳兴长,0.2,13.87,,7.47,,4860.41,19.79,10派0.5转0.5,04-06
1557,002623,亚玛顿,0.34,41.67,,2.56,,5456.35,44.26,10派0.4,04-06
1558,300235,方直科技,0.14,0.0,,6.55,,2222.81,-1.31,10派0.6,04-06
1559,000710,天兴仪表,-0.09,-289.14,,-10.53,,-1300.87,-289.13,,04-06
1560,300049,福瑞股份,0.35,-50.0,5.09,8.29,,9168.52,5.1,,04-06
1561,002215,诺普信,0.25,-10.71,,14.26,,23086.26,18.71,,04-06
1562,600487,亨通光电,0.46,-46.83,,13.12,,57281.58,66.44,,04-06
1563,600017,日照港,0.1,-46.24,,3.0,,30815.85,-46.17,,04-06
1564,002509,天广中茂,0.23,-17.86,,6.85,,10524.12,-12.48,10送2转10派0.5,04-06
1565,300267,尔康制药,0.66,4.76,,29.02,,60457.87,109.71,,04-06
1566,002750,龙津药业,0.32,-75.21,,12.02,,6180.11,-2.79,10转7.8派1送2.2,04-06
1567,600917,重庆燃气,0.24,-4.0,,11.13,,37490.14,4.26,,04-06
1568,300174,元力股份,0.23,280.87,,5.73,,3087.82,280.82,,04-06
1569,002363,隆基机械,0.19,26.67,,4.18,,5552.85,22.32,,04-06
1570,000819,岳阳兴长,0.2,13.87,,7.47,,4860.41,19.79,,04-06
1571,600639,浦东金桥,0.47,1.71,,6.35,,47151.95,9.72,10派1.4,04-05
1572,002516,旷达科技,0.4,-40.34,,12.55,,25130.46,49.13,10派0.5,04-05
1573,600219,南山铝业,0.21,-55.32,,2.48,,56028.39,-38.63,,04-05
1574,002164,宁波东力,0.03,-40.0,,1.02,,1115.26,-53.24,,04-05
1575,600653,申华控股,0.03,-126.6,,2.88,,5298.45,-126.63,,04-05
1576,600161,天坛生物,0.02,-92.0,,0.51,,997.72,-92.23,,04-05
1577,300112,万讯自控,0.05,-44.44,,2.3,,1271.85,-44.35,,04-05
1578,600066,宇通客车,1.6,-9.6,,30.19,,353521.59,35.31,10派15,04-05
1579,603377,东方时尚,0.89,1.14,,47.86,,32908.0,0.86,10派3,04-05
1580,000826,启迪桑德,1.1,15.29,,16.53,,93073.96,15.77,10派1.5,04-05
1581,300107,建新股份,0.04,-71.33,,2.64,,2315.07,-42.95,,04-05
1582,300069,金利华电,0.09,-30.77,,2.17,,1054.74,-32.81,,04-05
1583,600406,国电南瑞,0.53,0.0,,17.09,,129921.66,1.26,10派2.7,04-05
1584,001896,豫能控股,0.65,51.2,,15.54,,55990.83,51.18,,04-02
1585,002029,七匹狼,0.36,-5.26,,5.57,,27303.08,-5.43,10派1,04-02
1586,000716,黑芝麻,0.48,97.11,,7.71,,14913.82,139.62,10派1转10,04-02
1587,300306,远方光电,0.23,-69.33,,5.28,,5574.06,-38.31,10派1,04-02
1588,002684,猛狮科技,0.01,-90.0,,0.38,,278.36,-74.05,,04-02
1589,002598,山东章鼓,0.18,-28.03,,7.36,,5472.47,-28.04,10派2,04-02
1590,300051,三五互联,-0.24,-1300.0,,-14.16,,-7974.52,-1534.13,,04-02
1591,002057,中钢天源,0.08,-15.85,,3.25,,1640.81,-15.9,10派0.1,04-02
1592,300076,GQY视讯,0.02,-77.78,,0.46,,489.96,-74.96,,04-02
1593,000572,海马汽车,0.1,-23.77,,2.23,,16246.08,-23.78,10派0.5,04-02
1594,000561,烽火电子,0.13,116.67,,7.8,,7646.27,103.8,,04-02
1595,000701,厦门信达,0.31,-43.64,,5.26,,10924.73,-32.24,10派0.55,04-02
1596,000755,山西三维,-1.08,-961.97,,-33.87,,-50522.33,-962.26,,04-01
1597,002156,通富微电,0.21,8.37,,4.5,,14732.54,21.93,10派0.3转3,04-01
1598,300371,汇中股份,0.56,-28.21,,13.84,,6715.79,-9.68,10派1.7,04-01
1599,603869,北部湾旅,0.35,9.38,,10.51,,7135.62,37.52,10派1,04-01
1600,002158,汉钟精机,0.56,-19.96,,10.78,,15671.29,-14.53,10派2转8,04-01
1601,000800,一汽轿车,0.03,-67.2,,0.61,,5294.81,-67.17,10派0.43,04-01
1602,000949,新乡化纤,0.13,33.0,,5.64,,13830.84,52.72,10派0.3,04-01
1603,000829,天音控股,-0.24,-1300.0,,-10.89,,-22749.36,-1341.24,,04-01
1604,002587,奥拓电子,0.06,-80.0,,3.56,,2141.61,-68.18,10派0.298313,04-01
1605,600037,歌华有线,0.59,10.73,,8.99,,67276.08,18.29,10派1.8,04-01
1606,002502,骅威文化,0.35,191.67,,6.5,,12034.87,250.31,,04-01
1607,002499,科林环保,0.15,87.5,,4.03,,2763.39,156.8,10派0.8,04-01
1608,000951,中国重汽,0.66,-35.92,,6.21,,27851.99,-35.42,10派2转6,04-01
1609,000911,南宁糖业,0.19,-119.0,,4.41,,5985.34,-120.88,,04-01
1610,601288,农业银行,0.55,0.0,3.48,16.79,2.53,18058200.0,0.62,10派1.668,04-01
1611,300050,世纪鼎利,0.46,130.0,,5.7,,11443.36,160.92,10派1.5转10,04-01
1612,000927,一汽夏利,0.01,-101.09,,1.18,,1805.19,-101.09,,04-01
1613,601018,宁波港,0.2,-9.09,,8.19,0.2,255399.8,-9.39,10派0.85,04-01
1614,002364,中恒电气,0.27,-44.9,,13.54,,14347.83,14.14,10派0.3,04-01
1615,000037,*ST南电A,-1.05,90.91,,-66.58,,-63462.37,92.01,,04-01
1616,300074,华平股份,0.06,-32.45,,3.25,,3350.5,8.05,,04-01
1617,002345,潮宏基,0.3,15.38,,10.27,,25532.69,15.68,10派1,04-01
1618,601588,北辰实业,0.18,12.5,,5.52,,61197.19,15.29,10派0.6,03-31
1619,002365,永安药业,0.09,-44.59,,1.58,,1761.26,-44.48,10派0.3,03-31
1620,002083,孚日股份,0.34,325.0,,10.77,,31079.64,325.04,10派2,03-31
1621,600716,凤凰股份,-0.1,-149.41,,-3.65,,-7478.3,-149.41,,03-31
1622,000400,许继电气,0.71,-32.4,,11.95,,72063.67,-32.16,10派1,03-31
1623,000795,英洛华,-0.14,-450.0,,-5.2,,-5795.43,-573.44,10转10,03-31
1624,600058,五矿发展,-3.69,-1981.53,,-59.36,,-395300.4,-1981.97,,03-31
1625,000046,泛海控股,0.44,29.62,,20.97,,202017.18,29.61,10派1.5,03-31
1626,600061,国投安信,1.33,13200.0,,19.75,,452259.27,72829.44,,03-31
1627,601968,宝钢包装,0.12,-42.86,,5.12,,8734.81,-32.09,,03-31
1628,002238,天威视讯,0.53,-2.0,,11.36,,27223.16,26.69,10派2转2,03-31
1629,600236,桂冠电力,0.54,108.5,,29.99,,256918.65,333.39,10派3,03-31
1630,600844,丹化科技,-0.04,-275.89,,-3.68,,-3066.78,-275.94,,03-31
1631,002467,二六三,0.08,-74.19,,4.15,,5891.85,-60.15,10派0.4,03-31
1632,002292,奥飞娱乐,0.39,-42.65,,17.46,,48904.0,14.26,10派0.4,03-31
1633,000157,中联重科,0.01,-87.5,,0.21,,8346.74,-85.95,10派1.5,03-31
1634,300003,乐普医疗,0.64,23.08,,15.62,,52089.06,23.09,10派1.6转10,03-31
1635,002140,东华科技,0.4,-32.2,,9.38,,17907.34,-31.95,10派0.5,03-31
1636,002079,苏州固锝,0.03,-46.55,,1.79,,2283.38,-46.29,10派0.2,03-31
1637,000045,深纺织A,0.02,-109.09,,0.39,,849.72,-107.48,,03-31
1638,600029,南方航空,0.39,116.67,,10.33,,385100.0,117.2,10派0.8,03-31
1639,601107,四川成渝,0.33,2.75,,8.2,,99568.04,2.73,10派0.8,03-31
1640,002612,朗姿股份,0.37,-38.94,,3.25,,7445.64,-38.58,10派2转10,03-31
1641,002490,山东墨龙,-0.33,-1200.0,,-10.12,,-25956.5,-1382.87,,03-31
1642,002532,新界泵业,0.37,37.04,,10.28,,11782.24,34.34,10派0.5,03-31
1643,002721,金一文化,0.24,-41.46,,8.5,,15263.19,121.56,,03-31
1644,600887,伊利股份,0.76,-43.7,,23.87,,463179.18,11.76,10派4.5,03-31
1645,603726,朗迪集团,0.86,-10.42,6.25,14.85,1.08,6139.29,-9.6,,03-31
1646,600837,海通证券,1.48,85.0,,17.56,,1583885.09,105.42,10派4.5,03-31
1647,002283,天润曲轴,0.27,12.5,,4.59,,15026.12,12.71,10转10派0.4,03-31
1648,002426,胜利精密,0.25,58.93,,7.17,,26516.46,89.4,10派0.5转15,03-31
1649,600371,万向德农,0.03,50.0,,1.52,,567.81,28.09,10派0.26,03-31
1650,002622,永大集团,0.22,-31.25,,7.7,,9036.55,91.24,,03-31
1651,002075,沙钢股份,-0.04,-265.92,1.05,-3.43,,-8062.18,-328.93,,03-31
1652,600536,中国软件,0.12,71.43,,3.05,,5908.65,76.16,10派0.36,03-31
1653,600336,澳柯玛,0.03,-70.0,,1.92,,1922.0,-73.11,,03-31
1654,000582,北部湾港,0.44,-38.35,,7.28,,39431.58,-33.9,10派0.62,03-31
1655,300317,珈伟股份,0.48,730.31,,10.05,,13691.6,1574.76,10派0.2,03-31
1656,600493,凤竹纺织,0.05,29.89,,2.04,,1299.8,29.78,,03-31
1657,600626,申达股份,0.24,15.16,,7.34,,16995.56,15.13,,03-31
1658,300018,中元股份,0.36,38.46,,8.22,,7515.31,50.73,10派1转10,03-31
1659,002409,雅克科技,0.54,49.78,,6.89,,9028.05,49.78,10转10派1.65,03-31
1660,002474,榕基软件,0.03,-29.05,,1.16,,1583.06,-28.85,,03-31
1661,000425,徐工机械,0.01,-96.5,,0.24,,5059.82,-87.76,,03-31
1662,600409,三友化工,0.22,-13.53,,6.62,,41260.72,-13.53,10派0.8,03-31
1663,600392,盛和资源,0.02,-95.98,,1.53,,1932.86,-89.95,,03-31
1664,000969,安泰科技,0.1,-146.12,,2.78,,8758.8,-146.13,,03-31
1665,002478,常宝股份,0.52,-14.75,,7.08,,20606.19,-16.2,10派2,03-31
1666,600081,东风科技,0.49,-24.54,,14.74,,15315.44,-24.53,10派1.48,03-31
1667,600665,天地源,0.24,-29.77,,7.88,,20691.82,-29.78,,03-31
1668,000617,*ST济柴,-0.26,-35.0,,-13.53,,-7618.11,-33.86,,03-31
1669,601126,四方股份,0.42,-50.0,,9.69,,34411.6,0.98,,03-31
1670,002431,棕榈股份,-0.4,-143.01,,-5.27,,-21146.1,-149.39,10转15,03-31
1671,002389,南洋科技,0.16,77.78,,4.09,,10007.79,105.72,10派0.2,03-31
1672,601377,兴业证券,0.8,133.92,,25.32,,416715.06,133.9,10派1,03-31
1673,002332,仙琚制药,0.2,81.82,,7.7,,10655.1,87.93,10派1,03-31
1674,600808,马钢股份,-0.62,-2281.82,,-23.01,,-480429.97,-2277.67,,03-31
1675,300425,环能科技,0.34,-66.0,,7.51,,5218.57,-3.32,,03-31
1676,603020,爱普股份,1.19,-7.72,,11.82,,17843.48,15.35,,03-31
1677,600242,中昌海运,0.07,-105.79,,94.28,,1796.18,-105.44,,03-31
1678,603901,永创智能,0.4,-59.6,,11.97,,7620.22,2.72,,03-31
1679,601111,中国国航,0.55,77.42,,11.84,,677400.8,79.09,10派1.07,03-31
1680,002292,奥飞娱乐,0.39,-42.65,,17.46,,48904.0,14.26,10派0.4,03-31
1681,000157,中联重科,0.01,-87.5,,0.21,,8346.74,-85.95,10派1.5,03-31
1682,300003,乐普医疗,0.64,23.08,,15.62,,52089.06,23.09,10派1.6转10,03-31
1683,002140,东华科技,0.4,-32.2,,9.38,,17907.34,-31.95,10派0.5,03-31
1684,002079,苏州固锝,0.03,-46.55,,1.79,,2283.38,-46.29,10派0.2,03-31
1685,000045,深纺织A,0.02,-109.09,,0.39,,849.72,-107.48,,03-31
1686,600029,南方航空,0.39,116.67,,10.33,,385100.0,117.2,10派0.8,03-31
1687,601107,四川成渝,0.33,2.75,,8.2,,99568.04,2.73,10派0.8,03-31
1688,002612,朗姿股份,0.37,-38.94,,3.25,,7445.64,-38.58,10派2转10,03-31
1689,002490,山东墨龙,-0.33,-1200.0,,-10.12,,-25956.5,-1382.87,,03-31
1690,600236,桂冠电力,0.54,108.5,,29.99,,256918.65,333.39,10派3,03-31
1691,603726,朗迪集团,0.86,-10.42,6.25,14.85,1.08,6139.29,-9.6,,03-31
1692,600837,海通证券,1.48,85.0,,17.56,,1583885.09,105.42,10派4.5,03-31
1693,002283,天润曲轴,0.27,12.5,,4.59,,15026.12,12.71,10转10派0.4,03-31
1694,002426,胜利精密,0.25,58.93,,7.17,,26516.46,89.4,10派0.5转15,03-31
1695,600371,万向德农,0.03,50.0,,1.52,,567.81,28.09,10派0.26,03-31
1696,002622,永大集团,0.22,-31.25,,7.7,,9036.55,91.24,10转10,03-31
1697,002075,沙钢股份,-0.04,-265.92,1.05,-3.43,,-8062.18,-328.93,,03-31
1698,600536,中国软件,0.12,71.43,,3.05,,5908.65,76.16,10派0.36,03-31
1699,600336,澳柯玛,0.03,-70.0,,1.92,,1922.0,-73.11,,03-31
1700,000582,北部湾港,0.44,-38.35,,7.28,,39431.58,-33.9,10派0.62,03-31
1701,300317,珈伟股份,0.48,730.31,,10.05,,13691.6,1574.76,10派0.2,03-31
1702,600493,凤竹纺织,0.05,29.89,,2.04,,1299.8,29.78,,03-31
1703,600626,申达股份,0.24,15.16,,7.34,,16995.56,15.13,,03-31
1704,300018,中元股份,0.36,38.46,,8.22,,7515.31,50.73,10派1转10,03-31
1705,002532,新界泵业,0.37,37.04,,10.28,,11782.24,34.34,10派0.5,03-31
1706,002721,金一文化,0.24,-41.46,,8.5,,15263.19,121.56,,03-31
1707,600887,伊利股份,0.76,-43.7,,23.87,,463179.18,11.76,10派4.5,03-31
1708,000425,徐工机械,0.01,-96.5,,0.24,,5059.82,-87.76,,03-31
1709,600409,三友化工,0.22,-13.53,,6.62,,41260.72,-13.53,10派0.8,03-31
1710,600392,盛和资源,0.02,-95.98,,1.53,,1932.86,-89.95,,03-31
1711,000969,安泰科技,0.1,-146.12,,2.78,,8758.8,-146.13,,03-31
1712,002478,常宝股份,0.52,-14.75,,7.08,,20606.19,-16.2,10派2,03-31
1713,600081,东风科技,0.49,-24.54,,14.74,,15315.44,-24.53,10派1.48,03-31
1714,600665,天地源,0.24,-29.77,,7.88,,20691.82,-29.78,,03-31
1715,000617,*ST济柴,-0.26,-35.0,,-13.53,,-7618.11,-33.86,,03-31
1716,601126,四方股份,0.42,-50.0,,9.69,,34411.6,0.98,,03-31
1717,002409,雅克科技,0.54,49.78,,6.89,,9028.05,49.78,10转10派1.65,03-31
1718,002474,榕基软件,0.03,-29.05,,1.16,,1583.06,-28.85,,03-31
1719,002332,仙琚制药,0.2,81.82,,7.7,,10655.1,87.93,10派1,03-31
1720,600808,马钢股份,-0.62,-2281.82,,-23.01,,-480429.97,-2277.67,,03-31
1721,300425,环能科技,0.34,-66.0,,7.51,,5218.57,-3.32,,03-31
1722,603020,爱普股份,1.19,-7.72,,11.82,,17843.48,15.35,,03-31
1723,600242,中昌海运,0.07,-105.79,,94.28,,1796.18,-105.44,,03-31
1724,603901,永创智能,0.4,-59.6,,11.97,,7620.22,2.72,,03-31
1725,601111,中国国航,0.55,77.42,,11.84,,677400.8,79.09,10派1.07,03-31
1726,600203,福日电子,0.31,7.71,,7.49,,11727.38,49.26,,03-31
1727,002431,棕榈股份,-0.4,-143.01,,-5.27,,-21146.1,-149.39,10转15,03-31
1728,002389,南洋科技,0.16,77.78,,4.09,,10007.79,105.72,10派0.2,03-31
1729,601377,兴业证券,0.8,133.92,,25.32,,416715.06,133.9,10派1,03-31
1730,000011,深物业A,0.26,-62.44,,7.59,,15682.0,-62.44,10派0.8,03-31
1731,600036,招商银行,2.29,3.15,14.31,17.09,15.88,5769600.0,3.19,10派6.9,03-31
1732,002507,涪陵榨菜,0.49,-25.76,,12.85,,15736.96,19.23,10派2,03-31
1733,600609,金杯汽车,0.03,-122.9,,13.99,,3574.68,-125.0,,03-31
1734,300057,万顺股份,0.15,-64.77,,3.22,,6459.59,-64.02,10派0.3,03-31
1735,002613,北玻股份,0.03,-19.75,,1.56,,2317.33,24.86,10派0.2,03-31
1736,002719,麦趣尔,0.66,42.46,,7.38,,7124.98,71.96,,03-31
1737,603168,莎普爱思,1.08,-53.04,,21.38,,17603.63,34.1,10派3.3,03-31
1738,600871,石化油服,0.0,-97.5,,0.1,,2447.8,-98.01,,03-31
1739,000789,万年青,0.41,-69.86,,9.7,,24860.87,-54.79,10派1,03-31
1740,601186,中国铁建,0.98,6.52,,12.41,,1264547.8,11.48,10派1.5,03-31
1741,600115,东方航空,0.36,31.68,,14.73,,454100.0,32.89,,03-31
1742,300479,神思电子,0.71,1.43,,16.6,,4942.49,16.98,10派3转10,03-31
1743,002492,恒基达鑫,0.13,-31.56,,3.18,,3253.63,-26.62,10派0.4,03-31
1744,601005,重庆钢铁,-1.35,-11350.0,,-85.76,,-598724.8,-11741.32,,03-31
1745,600231,凌钢股份,0.06,-106.77,4.05,1.53,0.92,4762.23,-106.68,10送1派0.2转9,03-31
1746,601727,上海电气,0.17,-14.66,,5.87,,212857.4,-16.67,,03-31
1747,601016,节能风电,0.11,2.7,,6.26,,20336.12,11.71,,03-31
1748,000665,湖北广电,0.58,13.73,,7.18,,37216.34,51.88,10派1,03-31
1749,600801,华新水泥,0.07,-91.46,,1.06,,10275.6,-91.59,10派0.5,03-31
1750,000735,罗牛山,0.07,18.97,,3.57,,6082.96,19.3,,03-31
1751,002739,万达院线,1.07,-33.21,,26.24,,118582.71,48.05,10派2,03-31
1752,002369,卓翼科技,-0.11,-222.22,,-3.96,,-5422.97,-222.35,,03-31
1753,600505,西昌电力,0.18,5.55,,6.81,,6521.55,5.52,10派0.3,03-31
1754,002074,国轩高科,0.8,433.33,,27.0,,58461.21,1453.11,10派1.5,03-31
1755,002030,达安基因,0.15,-46.43,,10.09,,10123.73,-33.86,10派0.25送1,03-31
1756,000014,沙河股份,0.26,-12.84,,7.68,,5296.35,-12.87,10派0.37,03-31
1757,000890,法尔胜,0.01,6.57,,0.53,,552.82,6.04,10派0.1,03-31
1758,002024,苏宁云商,0.12,0.0,,2.87,,87250.4,0.64,10派0.6,03-31
1759,002471,中超控股,0.09,-56.1,,6.63,,11133.18,7.23,10派0.05,03-31
1760,601000,唐山港,0.56,3.7,,13.44,,119979.03,10.17,,03-31
1761,002381,双箭股份,0.3,-47.37,,9.11,,10681.26,-19.94,10派2,03-31
1762,600300,维维股份,0.06,-50.0,,3.83,,10150.48,-49.41,10派0.3,03-31
1763,300239,东宝生物,0.03,17.41,,1.47,,588.96,20.49,10派0.3转10,03-31
1764,000488,晨鸣纸业,0.5,92.31,,6.73,,102122.47,102.14,10派3,03-31
1765,600355,精伦电子,-0.19,-1050.0,,-18.52,,-8987.53,-1578.99,,03-31
1766,002194,武汉凡谷,0.13,-48.0,,3.7,,7503.41,-45.08,10派0.1,03-31
1767,300299,富春通信,0.21,162.5,,7.52,,6995.09,376.31,,03-31
1768,000880,潍柴重机,0.11,-35.29,,2.36,,2992.76,-35.38,,03-31
1769,601139,深圳燃气,0.31,-13.89,3.27,10.15,0.72,65966.17,-8.52,10派1,03-31
1770,300062,中能电气,0.13,-35.0,,2.66,,2035.62,-32.95,,03-31
1771,002115,三维通信,0.05,36.28,,2.05,,1898.57,36.25,,03-31
1772,002603,以岭药业,0.39,-38.1,,9.35,,43049.1,21.44,,03-31
1773,300214,日科化学,0.26,100.0,,8.42,,10721.84,101.35,10派1,03-31
1774,600035,楚天高速,0.3,30.43,,11.07,,42965.18,51.37,10派0.9,03-31
1775,300419,浩丰科技,1.42,-18.39,,10.02,,5722.04,6.53,10派5转28,03-31
1776,002302,西部建设,0.67,4.69,,8.98,,34679.09,4.23,10派1转10,03-31
1777,600643,爱建集团,0.39,-16.81,,10.18,,55468.08,8.24,,03-31
1778,002665,首航节能,0.24,-70.0,,7.22,,16928.65,-20.43,10派0.4638转17,03-31
1779,000811,烟台冰轮,0.72,35.85,,14.86,,30756.43,47.96,10派0.5,03-31
1780,300078,思创医惠,0.34,-27.66,,11.58,,14096.82,80.8,10派0.5,03-31
1781,601179,中国西电,0.18,32.33,,4.98,,90397.42,32.14,,03-31
1782,002590,万安科技,0.22,-38.89,,11.86,,9160.4,22.41,10派0.4,03-31
1783,600865,百大集团,0.37,-9.76,,9.99,,14063.14,-9.62,10派1.2,03-31
1784,600727,鲁北化工,0.08,300.0,,2.66,,2771.85,267.02,,03-31
1785,600847,万里股份,-0.13,-1400.0,,-2.79,,-1981.25,-995.12,,03-31
1786,002461,珠江啤酒,0.12,33.33,,2.48,,8315.53,37.69,10派0.5,03-31
1787,000537,广宇发展,0.28,-49.09,,7.57,,14236.59,-49.27,,03-31
1788,002533,金杯电工,0.27,13.56,,7.42,,14606.16,14.2,10派1,03-31
1789,300406,九强生物,0.98,-51.49,,22.89,,24504.34,16.33,10转10派3,03-31
1790,600367,红星发展,-0.65,-826.44,3.52,-16.94,,-19039.1,-856.6,,03-31
1791,600396,金山股份,0.22,-33.69,,8.98,,25862.27,-6.62,10派0.55,03-31
1792,600547,山东黄金,0.41,-29.31,,6.23,,58702.67,-29.43,10派1,03-31
1793,000671,阳光城,0.44,-63.93,,20.42,,141820.49,7.14,10派0.53,03-31
1794,002642,荣之联,0.53,17.78,,7.95,,20898.58,26.14,10派0.5转5,03-31
1795,300217,东方电热,0.19,-27.54,,6.09,,7530.84,-26.65,10派0.9转18,03-31
1796,000060,中金岭南,0.09,-60.87,,2.82,,20094.67,-57.26,10派0.1,03-31
1797,002076,雪莱特,0.16,72.15,,6.23,,5679.64,229.08,10派0.7,03-31
1798,600483,福能股份,0.85,16.44,,17.16,,106333.78,33.69,10派2,03-31
1799,000988,华工科技,0.17,-10.53,,5.23,,15083.04,-10.41,10派0.35,03-31
1800,002590,万安科技,0.22,-38.89,,11.86,,9160.4,22.41,10派0.4,03-31
1801,600865,百大集团,0.37,-9.76,,9.99,,14063.14,-9.62,10派1.2,03-31
1802,600727,鲁北化工,0.08,300.0,,2.66,,2771.85,267.02,,03-31
1803,600847,万里股份,-0.13,-1400.0,,-2.79,,-1981.25,-995.12,,03-31
1804,002461,珠江啤酒,0.12,33.33,,2.48,,8315.53,37.69,10派0.5,03-31
