,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
650,600285,羚锐制药,0.14,-53.33,,6.79,,7617.09,-27.71,10派0.6,04-24
651,600831,广电网络,0.21,-14.68,,6.74,,11690.36,-14.7,10派0.3,04-24
652,000755,山西三维,0.12,-115.44,,3.44,,5859.31,-115.44,,04-24
653,603566,普莱柯,1.17,-13.97,5.7,20.83,1.26,14025.69,-13.88,,04-24
654,300460,惠伦晶体,0.4,-4.76,2.88,15.11,0.93,5097.58,-3.07,,04-24
655,300326,凯利泰,0.39,-53.44,5.93,9.32,0.41,6223.03,-2.84,10派0.9转10,04-24
656,002290,禾盛新材,-0.58,-514.29,,-13.52,,-12222.31,-507.3,10派1.5,04-24
657,300387,富邦股份,0.85,-32.0,9.29,10.74,-0.2,4605.52,-23.32,10派1.5,04-24
658,000428,华天酒店,-0.14,-182.35,2.14,-6.2,,-9884.15,-182.88,,04-24
659,300183,东软载波,1.1,2.98,8.4,13.69,1.12,24527.74,3.86,10派3转10,04-24
660,002477,雏鹰农牧,-0.2,-329.72,,-6.98,,-18945.99,-350.54,,04-24
661,002144,宏达高科,0.66,37.5,,6.58,,11752.2,44.73,10派2,04-24
662,002755,东方新星,0.49,-32.88,4.39,11.77,-0.46,3750.42,-32.45,,04-24
663,000739,普洛药业,0.3,44.72,,15.71,,32216.44,92.5,10派0.85,04-24
664,603012,创力集团,0.96,-7.69,,19.2,,22842.53,-7.91,10派1,04-24
665,300437,清水源,0.74,17.69,,16.68,,3695.39,17.69,,04-24
666,300041,回天新材,0.65,23.22,6.28,10.77,-0.01,10954.98,23.22,10派1.8,04-24
667,300452,山河药辅,1.0,-0.99,5.09,21.56,1.06,3493.25,-0.25,,04-24
668,300152,科融环境,0.18,-5.26,6.15,2.92,-0.02,4224.45,-8.84,10派0.2,04-24
669,600897,厦门空港,1.54,4.14,,16.89,,45824.57,4.15,10派4.7,04-24
670,300192,科斯伍德,0.16,-53.46,2.68,6.18,0.17,3952.47,2.86,10派0.2,04-24
671,300004,南风股份,0.5,100.0,11.77,6.04,0.73,10872.94,134.55,10派0.5转10,04-24
672,300220,金运激光,0.09,-15.5,2.33,2.33,0.09,678.98,-4.27,10派0.1,04-24
673,603355,莱克电气,0.96,9.09,4.19,25.72,1.34,34402.76,8.45,,04-24
674,300459,金科娱乐,0.46,-28.13,5.18,9.19,1.3,3617.93,-29.32,,04-24
675,600877,中国嘉陵,0.02,-104.78,,6.13,,1150.02,-104.79,,04-24
676,300191,潜能恒信,0.08,-72.41,3.8,2.03,0.41,2457.42,-73.35,10派0.1,04-24
677,600291,西水股份,0.22,18.66,,3.18,,8522.19,18.67,10派0.07,04-24
678,002740,爱迪尔,1.16,-4.13,,17.72,,8737.37,-3.96,10派1.5,04-24
679,600557,康缘药业,0.64,-9.86,,15.87,,31961.42,7.61,10派1,04-24
680,600506,香梨股份,-0.1,-415.12,,-5.4,,-1507.93,-414.71,,04-24
681,000637,茂化实华,0.14,55.56,,9.09,,7238.7,49.95,10派0.9,04-24
682,600159,大龙地产,0.16,-42.86,,6.35,,13117.62,-42.78,10派0.5,04-24
683,002753,永东股份,0.81,18.89,,12.42,0.24,5961.12,18.88,,04-24
684,300020,银江股份,0.68,13.33,6.7,11.64,-0.94,18368.5,26.11,10派1转12,04-24
685,000615,京汉股份,0.07,-141.18,,2.56,,1574.91,-142.98,,04-24
686,000806,银河生物,0.04,113.14,,3.15,,2608.62,113.6,,04-24
687,300176,鸿特精密,0.15,-38.71,5.27,2.84,0.54,1596.39,-38.71,10派0.5,04-24
688,300451,创业软件,0.93,3.33,6.75,14.67,1.08,4757.61,4.03,,04-24
689,600108,亚盛集团,0.11,-45.8,,4.43,,20612.86,-45.82,10派0.15,04-24
690,600983,惠而浦,0.51,-25.0,,12.43,,29362.41,-19.04,10派0.5,04-24
691,601566,九牧王,0.61,-34.41,,7.88,,35052.07,-34.76,10派10,04-24
692,300385,雪浪环境,0.66,-29.75,8.12,9.24,-0.48,4601.67,-18.04,10派1转5,04-24
693,000720,新能泰山,0.09,135.9,,9.68,,7943.65,135.83,,04-24
694,002301,齐心集团,0.08,14.29,,2.55,,2907.34,5.32,10派0.2,04-24
695,002724,海洋王,0.48,-2.8,,15.29,,17162.88,-0.49,10派1.71,04-24
696,300013,新宁物流,0.04,-20.0,1.89,1.9,0.08,643.79,31.05,10派0.1,04-24
697,600686,金龙汽车,0.56,7.69,,10.59,,24854.35,8.24,,04-24
698,600098,广州发展,0.45,19.42,,9.05,,122412.44,19.07,10派1.8,04-24
699,002048,宁波华翔,0.99,52.31,,13.62,,52417.13,52.74,10派1,04-24
700,300076,GQY视讯,0.09,28.57,5.08,1.82,0.16,1956.46,162.73,10派0.8,04-24
701,603227,雪峰科技,0.35,-9.3,3.31,10.39,0.43,8677.24,-9.32,,04-24
702,300458,全志科技,0.92,-73.64,8.33,11.27,2.71,11033.76,-73.66,,04-24
703,002692,远程电缆,0.3,-24.69,,7.86,,9857.21,-24.7,10派0.5,04-24
704,300268,万福生科,0.04,-102.71,2.27,1.69,0.27,510.76,-102.72,,04-24
705,300352,北信源,0.25,-50.98,2.63,10.07,-0.07,6799.39,0.3,10派0.5,04-24
706,600778,友好集团,0.3,-68.17,,5.52,,9188.84,-68.17,10派0.9,04-24
707,603968,醋化股份,1.3,58.54,6.81,19.84,1.9,9967.08,59.43,,04-24
708,002112,三变科技,0.08,-20.0,,3.56,,1670.97,-14.46,10派0.1,04-24
709,002278,神开股份,0.19,-5.0,,5.17,,6084.09,7.4,10派1转1.5,04-24
710,000589,黔轮胎A,0.24,-33.33,,4.9,,16613.69,-4.32,10派0.3转15,04-24
711,300450,先导智能,1.28,74.87,5.63,25.03,1.83,6551.45,74.87,,04-24
712,300229,拓尔思,0.45,36.0,6.06,9.39,0.52,9593.99,41.04,10派1转10,04-24
713,002149,西部材料,0.03,-75.0,,0.62,,547.35,-72.88,,04-24
714,600643,爱建集团,0.46,7.91,,10.38,,51245.79,7.83,10转3,04-24
715,603022,新通联,0.87,1.16,4.54,21.16,0.65,5238.86,1.16,,04-24
716,300457,赢合科技,0.86,0.35,4.32,22.21,0.52,5052.13,0.35,,04-24
717,000911,南宁糖业,-1.0,-688.24,,-23.83,,-28666.71,-680.64,,04-24
718,002698,博实股份,0.47,-9.62,,12.16,,18732.38,-9.63,10派1.2转7,04-24
719,600847,万里股份,0.01,-107.69,,0.31,,221.34,-116.19,,04-24
720,300355,蒙草生态,0.38,-25.49,3.27,12.81,-0.15,16676.62,60.2,10派0.65,04-24
721,002052,同洲电子,-0.61,-1320.0,,-39.51,,-41675.76,-1320.14,,04-24
722,002324,普利特,0.73,0.0,,12.97,,19604.5,-0.63,10派1,04-24
723,300061,康耐特,0.24,9.48,2.61,8.92,0.3,3672.64,75.19,10派0.22转6,04-24
724,603718,海利生物,0.48,-15.79,2.66,19.96,0.52,10122.14,-14.79,,04-24
725,002579,中京电子,0.08,60.0,,3.15,,1935.85,63.7,10派0.3转5,04-24
726,000688,建新矿业,0.28,14.3,,27.86,,32260.59,14.3,,04-24
727,000906,物产中拓,0.22,4.76,,6.92,,7389.93,5.55,10派0.8,04-24
728,300402,宝色股份,0.28,-25.76,3.47,8.75,0.38,4619.95,-19.49,10派0.42,04-24
729,600755,厦门国贸,0.57,-19.72,,13.31,,84903.34,-9.91,10派1,04-24
730,300411,金盾股份,0.67,-15.19,6.4,14.78,-0.23,4031.2,-14.53,,04-24
731,300277,海联讯,-0.38,-1050.0,3.42,-10.38,0.57,-5042.15,-1144.4,,04-24
732,300099,尤洛卡,0.02,-93.03,3.85,0.58,-0.07,495.22,-92.68,10派1,04-24
733,600596,新安股份,0.07,-88.58,,1.15,,4971.48,-88.58,10派1,04-24
734,300414,中光防雷,1.54,108.11,5.03,35.89,1.66,9759.44,109.4,,04-24
735,601777,力帆股份,0.4,-8.13,,7.16,,38607.39,-9.0,10派2,04-24
736,002543,万和电气,0.61,-2.05,,10.2,,26688.64,7.74,10派1.8,04-24
737,002078,太阳纸业,0.2,-23.08,,8.94,,46881.46,64.71,10派0.5,04-24
738,600416,湘电股份,0.09,12.5,,2.57,,5440.04,13.14,10派0.3,04-24
739,300456,耐威科技,0.86,-3.16,4.19,22.07,0.47,5394.33,-3.15,,04-24
740,000530,大冷股份,0.33,-25.0,,5.98,,11543.97,-24.55,10派1.5,04-24
741,600546,*ST山煤,-0.87,-825.0,,-27.88,,-172433.94,-806.67,,04-24
742,300297,蓝盾股份,0.18,12.5,3.64,5.06,0.18,3530.28,10.45,10派0.1转12,04-24
743,603599,广信股份,1.08,-2.7,,12.01,0.8,15302.43,-2.1,,04-24
744,601669,中国电建,0.5,5.06,,13.49,,478633.44,5.06,10派1,04-24
745,300236,上海新阳,0.6,25.0,7.44,8.32,0.19,6821.41,54.46,10转6,04-24
746,300117,嘉寓股份,0.15,-46.43,4.01,3.68,-0.38,4748.71,-22.17,10派0.2,04-24
747,002224,三力士,0.3,-34.78,,17.39,,19744.68,33.71,10派1,04-24
748,300162,雷曼股份,0.19,46.15,5.58,3.49,0.53,2577.13,47.85,10派1转15,04-24
749,300053,欧比特,0.13,-10.71,3.28,3.88,0.18,2506.46,-10.53,10派0.25,04-24
750,002756,永兴特钢,1.76,14.29,,16.73,1.66,26413.55,13.98,,04-24
751,300143,星河生物,-1.99,79.28,2.08,-64.73,0.14,-29327.43,79.75,,04-24
752,002498,汉缆股份,0.22,-45.0,,5.7,,23789.0,-45.17,10派1,04-23
753,600193,创兴资源,-0.94,-476.0,,-76.83,,-39820.25,-577.59,,04-23
754,600082,海泰发展,0.06,5.17,,2.36,,4075.07,0.64,,04-23
755,002618,丹邦科技,0.5,56.25,,5.86,,9093.37,73.49,10派0.5,04-23
756,002198,嘉应制药,0.15,-77.83,,8.84,,7365.39,-47.2,,04-23
757,600797,浙大网新,-0.19,-575.0,,-9.21,,-15701.28,-533.79,,04-23
758,300364,中文在线,0.51,2.0,3.35,16.4,0.43,4616.95,2.89,10派0.8,04-23
759,300018,中元股份,0.26,30.0,3.83,6.84,0.25,4985.94,29.05,,04-23
760,002574,明牌珠宝,0.38,8.57,,6.76,,19964.38,139.26,10派1,04-23
761,600057,象屿股份,0.32,14.29,,13.57,,28350.02,17.42,,04-23
762,000780,平庄能源,0.03,-25.0,,0.59,,2738.25,-26.08,10派0.1,04-23
763,002493,荣盛石化,-0.31,-247.62,,-5.11,,-34712.69,-250.82,10派0.5,04-23
764,600698,湖南天雁,0.01,-75.62,,2.08,,1436.28,-75.67,,04-23
765,000881,大连国际,0.24,-31.43,,4.65,,7502.21,-30.76,,04-23
766,300128,锦富新材,0.18,-25.0,4.96,5.2,0.64,7098.9,-26.79,10派0.2,04-23
767,002227,奥特迅,0.37,-21.14,,11.6,,8168.78,58.89,10派0.8,04-23
768,000070,特发信息,0.21,-10.16,,5.32,,5558.85,-9.56,10派0.26,04-23
769,600189,吉林森工,0.03,-76.92,,0.8,,1060.68,-74.23,10派1,04-23
770,300381,溢多利,0.61,-62.4,6.67,11.62,0.18,5512.28,-12.69,10派2,04-23
771,300418,昆仑万维,1.55,-25.48,4.82,35.8,1.89,32638.23,-25.13,10派2.5,04-23
772,600435,北方导航,0.04,33.33,,1.42,,3250.69,41.87,10派0.5,04-23
773,000587,金洲慈航,0.26,0.0,,11.42,,14242.36,-2.91,,04-23
774,000533,万家乐,0.18,-30.77,,10.03,,12715.32,-30.35,10派0.5,04-23
775,600240,华业资本,0.29,-17.59,,11.38,,41464.47,-17.14,10派1,04-23
776,002651,利君股份,0.65,-16.67,,14.03,,26078.04,-16.19,10派4,04-23
777,600721,*ST百花,-0.87,-7928.83,,-26.91,,-23362.54,-7909.12,,04-23
778,002676,顺威股份,0.3,11.11,,4.6,,4826.7,11.66,10派0.9,04-23
779,002165,红宝丽,0.17,142.86,,9.57,,9355.36,135.65,10派0.8,04-23
780,002125,湘潭电化,-0.44,-1173.17,,-20.54,,-6052.58,-1162.27,,04-23
781,300169,天晟新材,0.08,-134.12,3.72,2.53,0.43,2531.42,-136.32,,04-23
782,002723,金莱特,0.45,-22.67,,6.93,,4087.5,0.98,10送5派2转5,04-23
783,600401,海润光伏,-0.8,309.87,,-35.98,,-94759.55,367.72,10转20,04-23
784,002203,海亮股份,0.29,-21.68,,14.78,,45186.5,56.62,,04-23
785,600212,*ST江泉,-0.03,-179.33,,-1.66,,-1689.62,-179.35,,04-23
786,002750,龙津药业,1.27,-15.3,,22.67,,6357.3,-15.3,10派7.5,04-23
787,002609,捷顺科技,0.35,-10.26,,13.12,,9963.48,37.88,,04-23
788,600893,中航动力,0.5,66.67,,7.69,,93648.65,183.94,,04-23
789,600819,耀皮玻璃,0.06,-62.5,,1.63,,5335.4,-55.22,,04-23
790,600572,康恩贝,0.68,32.17,,21.42,,55234.74,32.34,,04-23
791,300014,亿纬锂能,0.21,-74.07,2.45,9.05,0.1,8423.59,-47.59,10派0.5,04-23
792,600077,宋都股份,0.03,-91.18,,1.43,,3708.97,-89.93,,04-23
793,000997,新大陆,0.54,25.58,,15.69,,27576.29,25.16,10转8,04-23
794,300442,普丽盛,1.21,3.42,6.65,20.02,0.61,9083.64,3.71,,04-23
795,000751,锌业股份,0.06,-97.97,,4.65,,8808.7,-97.89,,04-23
796,000791,甘肃电投,0.27,-39.53,,5.53,,19830.65,-39.53,,04-23
797,300373,扬杰科技,0.69,-52.08,4.37,17.25,0.52,11223.07,12.58,,04-23
798,300410,正业科技,0.65,-10.96,6.38,12.29,-0.03,2913.33,-11.08,,04-23
799,000581,威孚高科,1.51,38.53,,15.05,,153943.97,38.91,10派4,04-23
800,600661,新南洋,0.25,190.71,,12.05,,6308.12,321.9,,04-23
801,300348,长亮科技,0.7,67.48,8.58,8.59,0.16,3749.77,72.43,10派1.5转15,04-23
802,600812,华北制药,0.03,170.0,,0.87,,4161.82,204.78,,04-22
803,000718,苏宁环球,0.37,55.42,,16.23,,76251.07,56.5,10派2送3,04-22
804,601258,庞大集团,0.05,-37.5,,1.5,,14151.03,-32.86,10转10,04-22
805,300052,中青宝,-0.08,-140.0,3.55,-2.37,-0.1,-2203.59,-143.18,,04-22
806,002079,苏州固锝,0.06,0.0,,3.38,,4251.54,0.55,10派0.2,04-22
807,000903,云内动力,0.23,8.33,,5.69,,16129.68,9.46,10派0.6,04-22
808,000852,石化机械,0.18,-30.77,,6.17,,7185.73,-30.77,,04-22
809,002151,北斗星通,0.13,-45.83,,2.71,,3073.86,-28.78,10派1,04-22
810,300075,数字政通,0.63,-16.0,6.0,10.96,-0.31,11905.78,26.61,10派1转10,04-22
811,002532,新界泵业,0.27,-64.47,,8.38,,8770.26,-27.62,10派0.5,04-22
812,600317,营口港,0.08,-64.8,,5.6,,53966.66,5.58,10派0.1,04-22
813,601928,凤凰传媒,0.47,28.03,,12.1,,120542.74,28.23,10派1,04-22
814,002745,木林森,1.08,0.0,,34.65,,43376.23,0.25,10派2,04-22
815,002075,沙钢股份,0.02,24.58,,1.49,,3521.64,24.69,,04-22
816,300257,开山股份,0.76,-7.32,7.87,9.94,0.66,32801.45,-6.45,10转10派5,04-22
817,300356,光一科技,0.28,-23.22,8.04,5.21,-0.07,3593.1,-24.1,10派0.4,04-22
818,002088,鲁阳节能,0.34,-8.11,,5.11,,7848.54,-9.23,10派1,04-22
819,600545,新疆城建,0.14,-45.42,,4.65,,9660.78,-45.43,10派0.43,04-22
820,000570,苏常柴A,0.11,-15.38,,3.28,,6420.21,-15.2,10派0.2,04-22
821,002696,百洋股份,0.32,-50.77,,6.06,,5640.34,-0.83,10派1.5,04-22
822,002544,杰赛科技,0.18,-35.71,,8.33,,9146.92,-5.69,10派0.2,04-22
823,002333,罗普斯金,0.21,-38.24,,4.03,,5370.58,-38.03,10派3,04-22
824,600008,首创股份,0.28,1.5,,9.89,,61023.24,1.49,10派1.5,04-22
825,000931,中关村,0.02,-106.99,,2.31,,1375.09,-106.98,,04-22
826,600301,*ST南化,-1.03,-606.8,,,,-24181.19,-606.89,,04-22
827,002528,英飞拓,0.07,-61.11,,1.55,,3359.0,-45.81,10转5派1,04-22
828,300311,任子行,0.37,2.78,3.92,9.47,0.27,4135.62,64.5,10转10派0.55,04-22
829,002564,天沃科技,0.09,-75.68,,2.45,,7016.66,-44.09,,04-22
830,300167,迪威视讯,-0.03,-200.0,2.28,-1.35,-0.98,-935.8,-279.44,,04-22
831,002390,信邦制药,0.32,41.04,,7.63,,14477.04,259.79,10转15派0.6,04-22
832,002602,世纪华通,0.6,93.55,,8.95,,20916.81,157.72,10转10派1,04-22
833,600327,大东方,0.28,-21.23,,10.36,,14706.12,-21.3,10派1,04-22
834,000892,星美联合,-0.01,286.67,,-57.34,,-239.1,287.05,,04-22
835,002641,永高股份,0.52,-22.39,,10.63,,22503.99,-7.37,10派1转7送3,04-22
836,603699,纽威股份,0.75,11.94,,25.72,,56395.94,19.6,10派4,04-22
837,002351,漫步者,0.31,6.9,,5.62,,9249.67,8.65,10派2,04-22
838,002309,中利科技,0.52,44.44,,7.58,,28557.95,64.67,10派1,04-22
839,002536,西泵股份,0.42,61.54,,3.44,,4042.29,59.75,,04-22
840,002536,西泵股份,0.42,61.54,,3.44,,4042.29,59.75,,04-22
841,002636,金安国纪,0.15,36.36,,3.21,,4261.72,41.75,10转16,04-22
842,600522,中天科技,0.76,1.74,,9.35,,56552.74,7.41,10派1.1,04-22
843,300147,香雪制药,0.39,-2.5,3.42,11.83,0.32,19679.61,24.36,,04-22
844,002682,龙洲股份,0.1,-71.43,,1.92,,2059.58,-71.51,10派0.7,04-22
845,002213,特尔佳,0.07,-46.15,,4.19,,1421.0,-48.57,,04-22
846,300346,南大光电,0.51,-15.55,11.66,4.41,0.44,5094.13,-15.92,10转6派2,04-22
847,300330,华虹计通,0.08,-60.0,2.57,3.01,-0.23,1329.67,-44.97,,04-22
848,300097,智云股份,0.19,-17.39,3.81,4.99,-0.13,2249.01,-19.92,,04-22
849,603328,依顿电子,0.81,0.0,,11.44,,36095.91,12.22,,04-22
850,600351,亚宝药业,0.25,43.91,,9.75,,17012.19,43.93,10派1.8,04-22
851,300333,兆日科技,0.33,-26.67,7.27,4.6,0.27,3702.68,-27.2,10派1,04-22
852,002520,日发精机,0.22,450.0,,7.54,,4855.8,490.48,,04-22
853,002170,芭田股份,0.22,36.28,,11.88,,18613.25,36.24,,04-22
854,600580,卧龙电气,0.4,22.45,,12.12,,44578.34,22.46,10派0.6,04-22
855,300079,数码视讯,0.27,-32.5,4.2,6.53,0.37,18144.03,32.66,,04-22
856,000761,本钢板材,0.07,-15.91,,1.52,,23280.48,-15.53,10派0.5,04-22
857,600210,紫江企业,0.11,-28.93,,4.38,,16192.62,-28.96,10派0.5,04-22
858,002589,瑞康医药,0.83,-44.3,,10.55,,18098.68,26.07,10派0.66,04-22
859,002296,辉煌科技,0.26,-32.26,,6.83,,9900.78,40.64,,04-22
860,000922,佳电股份,0.01,-96.88,,0.37,,565.07,-96.67,,04-22
861,002453,天马精化,0.06,-66.67,,3.09,,3622.85,-22.96,,04-22
862,002197,证通电子,0.24,-4.0,,5.67,,6267.6,13.72,10派0.6转6,04-22
863,300175,朗源股份,0.19,401.35,1.81,11.99,-0.58,8770.1,401.69,,04-22
864,600039,四川路桥,0.3,-39.64,,12.8,,89327.84,74.15,,04-22
865,600684,珠江实业,0.38,-60.0,,13.78,,26920.98,-40.12,10派0.8,04-22
866,002531,天顺风能,0.42,0.0,,8.97,,17488.63,1.39,,04-22
867,600519,贵州茅台,13.44,-7.82,,31.96,,1534980.43,1.41,10送1派43.74,04-21
868,300122,智飞生物,0.19,-42.42,3.07,6.12,0.2,14800.4,13.55,10派1,04-21
869,600202,哈空调,0.06,-125.61,,2.67,,2255.45,-125.63,10派0.18,04-21
870,000913,*ST钱江,-0.43,-1533.33,,-9.13,,-19565.18,-1544.71,,04-21
871,600305,恒顺醋业,0.26,70.22,,7.39,,7479.35,91.21,10派0.75,04-21
872,002305,南国置业,0.51,-8.93,,17.5,,49090.11,-9.19,10送4派1转1,04-21
873,002163,中航三鑫,0.02,-103.13,,2.0,,1907.37,-103.73,,04-21
874,000685,中山公用,0.96,23.08,,10.41,,74798.63,22.93,10派3转8,04-21
875,600143,金发科技,0.19,-34.48,,6.34,,49835.51,-33.99,10派1,04-21
876,002489,浙江永强,0.67,21.82,,10.16,,32262.66,23.2,10派5转3,04-21
877,600330,天通股份,0.02,0.0,,0.95,,1356.66,11.75,,04-21
878,000929,兰州黄河,0.42,207.25,,11.95,,7790.23,207.23,,04-21
879,600152,维科精华,-0.75,-869.12,,-32.08,,-22075.27,-868.76,,04-21
880,601798,蓝科高新,0.16,-38.85,,2.93,,5536.56,-33.54,10派0.5,04-21
881,000725,京东方A,0.09,-50.0,,4.29,,256212.88,8.87,,04-21
882,000159,国际实业,0.27,262.92,,6.08,,12902.72,263.12,10派0.3,04-21
883,300302,同有科技,0.24,-27.27,4.68,5.25,0.28,2593.16,32.16,10派0.36转8,04-21
884,000962,*ST东钽,-0.76,-9646.25,,-14.9,,-33666.81,-9607.67,,04-21
885,300318,博晖创新,0.23,-29.71,4.42,5.36,0.19,3813.88,-29.71,10派0.25转10,04-21
886,002680,长生生物,0.18,-60.0,,2.0,,1418.29,-60.31,10派0.6转7,04-21
887,002500,山西证券,0.23,114.35,,8.25,,58629.47,126.74,10派0.5,04-21
888,600751,天海投资,0.08,-157.78,,23.25,,7893.98,-160.61,,04-21
889,300383,光环新网,0.88,-40.14,6.39,15.12,1.37,9518.44,41.51,10派3转15,04-21
890,300417,南华仪器,0.98,4.52,6.19,17.25,0.69,3006.42,4.43,10派2,04-21
891,300197,铁汉生态,0.48,-36.0,4.01,12.86,-0.48,24439.47,3.66,10派1,04-21
892,600529,山东药玻,0.48,0.0,,6.02,,12470.27,1.94,10派1.5,04-21
893,000952,广济药业,-0.87,-8790.0,,-36.0,,-21873.07,-9131.07,,04-21
894,601668,中国建筑,0.75,10.29,,17.7,,2256996.7,10.65,10派1.72,04-21
895,300096,易联众,0.11,-52.61,1.59,7.04,0.15,4690.41,16.08,10派0.05,04-21
896,600782,新钢股份,0.29,262.5,,5.19,,40642.94,270.83,,04-21
897,600469,风神股份,0.88,5.39,,12.6,,33179.77,5.98,10派1.5,04-21
898,601789,宁波建工,0.38,-20.99,,8.68,,18390.74,-18.86,10派1.2,04-21
899,002008,大族激光,0.67,26.42,,18.47,,70753.3,28.93,10派2,04-21
900,002737,葵花药业,2.75,14.58,,34.48,,30112.77,14.53,10派3.5转10,04-21
901,000900,现代投资,0.41,-40.58,,6.56,,40991.48,-24.04,10派0.5,04-21
902,002124,天邦股份,0.16,-46.67,,6.14,,3246.69,-46.45,10派1,04-21
903,601789,宁波建工,0.38,-20.99,,8.68,,18390.74,-18.86,,04-21
904,002008,大族激光,0.67,26.42,,18.47,,70753.3,28.93,10派2,04-21
905,002576,通达动力,-0.1,-266.67,,-1.94,,-1659.48,-263.04,,04-21
906,300093,金刚玻璃,0.09,80.0,4.05,2.23,0.6,1931.97,65.43,10派0.1,04-21
907,600123,兰花科创,0.06,-93.33,,0.69,,6677.68,-93.33,10派0.18,04-21
908,601137,博威合金,0.32,-17.95,,3.52,,6934.61,-17.47,,04-21
909,002607,亚夏汽车,-0.21,-200.0,,-6.72,,-5636.24,-219.14,10转3,04-21
910,002025,航天电器,0.62,16.98,,11.92,,20340.86,15.8,10派2送3,04-21
911,300064,豫金刚石,0.1,-34.9,2.4,4.28,0.2,6132.47,-34.94,10派0.12,04-21
912,002378,章源钨业,0.15,-40.0,,4.22,,6511.67,-39.94,10转10,04-21
913,002218,拓日新能,-0.01,-137.74,,-0.37,,-537.74,-141.43,10派0.5,04-21
914,002586,围海股份,0.29,-9.38,,7.11,,10201.92,5.84,10派1转10,04-21
915,000090,天健集团,0.76,11.37,,11.87,,42147.7,11.37,10派2.3,04-21
916,002416,爱施德,0.03,-96.18,,0.66,,2914.4,-96.14,,04-21
917,300280,南通锻压,0.02,79.55,4.91,0.48,0.31,302.8,79.84,10派0.2,04-21
918,600526,菲达环保,0.14,-33.33,,4.24,,5577.72,39.1,,04-21
919,000693,ST华泽,0.39,45.01,,16.51,,21225.44,89.88,,04-21
920,002394,联发股份,0.94,-27.69,,11.97,,30382.04,8.32,10派2,04-21
921,300435,中泰股份,1.33,20.91,4.96,29.96,2.24,7993.26,20.83,10派1.36,04-21
922,000019,深深宝A,0.04,-74.54,,1.38,,1332.38,-69.48,,04-21
923,300285,国瓷材料,0.5,-20.63,5.66,9.39,-0.07,6330.29,-19.45,10转10派1,04-21
924,300260,新莱应材,0.09,-32.56,6.43,1.36,-0.19,870.66,-32.34,10派0.15,04-21
925,300086,康芝药业,0.2,165.01,5.82,3.41,0.25,5908.17,297.78,,04-21
926,000504,*ST生物,-0.08,-300.0,,-493.66,,-2615.12,-289.48,,04-21
927,600137,浪莎股份,0.02,-76.19,,0.43,0.6,195.87,-76.03,,04-21
928,300276,三丰智能,0.12,-40.0,2.3,5.39,0.14,3009.86,21.63,10派0.15转5,04-21
929,600477,杭萧钢构,0.11,16.67,,5.57,,5925.81,32.95,,04-21
930,600731,湖南海利,0.03,9.68,,1.28,,1116.84,42.75,,04-21
931,300022,吉峰农机,-1.08,168.56,0.21,-141.12,-0.2,-38708.41,168.56,,04-21
932,600121,郑州煤电,0.06,20.0,,1.54,,6229.36,43.94,,04-21
933,300069,金利华电,0.13,-35.0,4.14,3.25,-0.3,1569.82,-33.41,,04-21
934,300409,道氏技术,1.44,16.13,8.68,24.13,0.74,7228.11,19.99,10派5转5,04-21
935,600891,秋林集团,0.14,27.27,,5.44,,4518.98,24.16,,04-21
936,002527,新时达,0.55,17.02,,11.58,,20327.51,22.37,10派1.7转5,04-21
937,000738,中航动控,0.16,-19.73,,4.13,,18497.5,-9.03,10派0.17,04-21
938,002209,达意隆,0.07,-32.95,,2.05,,1323.57,-35.09,10派0.1,04-21
939,002629,仁智油服,0.02,-89.47,,0.72,,539.81,-83.72,10派0.2转5,04-21
940,000078,海王生物,0.03,-80.23,,1.55,,2379.15,-79.67,,04-21
941,002108,沧州明珠,0.49,11.36,,13.45,,16710.2,11.88,10派0.5转5送2,04-21
942,002041,登海种业,1.08,12.64,,20.84,,38037.17,12.64,10送15派1.7,04-21
943,600616,金枫酒业,0.14,-48.15,,4.07,,7135.2,-38.94,,04-21
944,600668,尖峰集团,0.82,38.98,,14.86,,28302.06,40.41,,04-21
945,000623,吉林敖东,1.58,33.9,,11.96,,141069.25,33.24,10派2,04-21
946,600773,西藏城投,0.13,8.33,,5.96,,7695.5,7.4,,04-21
947,000981,银亿股份,0.71,-4.05,,13.55,,61175.52,-3.8,10派1.2,04-21
948,002020,京新药业,0.4,55.69,,9.68,,10708.04,66.41,10派1.5,04-21
949,600262,北方股份,0.73,4.29,,10.88,,12465.45,5.36,,04-21
950,600031,三一重工,0.09,-75.59,,2.95,,70920.6,-75.57,10派0.48,04-21
951,002279,久其软件,0.41,22.27,,10.04,,7267.92,22.29,10派1,04-21
952,000778,新兴铸管,0.23,-56.45,,5.15,,83519.92,-19.01,10派0.4,04-21
953,600178,东安动力,0.07,-105.82,,1.9,,3243.03,-105.82,,04-21
954,603808,歌力思,1.15,0.88,5.48,21.12,1.41,13801.53,1.0,,04-21
955,601388,怡球资源,0.06,-74.32,,1.35,,3009.02,-66.55,,04-21
956,300045,华力创通,0.18,260.0,3.01,5.97,0.04,4702.11,227.74,10派0.3转10,04-21
957,300336,新文化,0.63,-47.29,5.39,12.68,-0.61,12134.25,5.75,10派1转12,04-21
958,600737,中粮屯河,0.02,-66.53,,0.54,,3237.18,-59.7,,04-21
959,000632,三木集团,0.03,-13.91,,0.97,,1208.14,-14.09,,04-21
